"","X","HEXID","date","NDaysAbove10ms"
"24054",24054,"TR66","may_2009",0
"24055",24055,"TR67","may_2009",0
"24056",24056,"TR68","may_2009",0
"24057",24057,"TR69","may_2009",0
"24058",24058,"TR70","may_2009",0
"24059",24059,"TR71","may_2009",0
"24060",24060,"TR72","may_2009",0
"24061",24061,"TR73","may_2009",0
"24062",24062,"TR74","may_2009",0
"24063",24063,"TR75","may_2009",0
"24064",24064,"TR76","may_2009",0
"24065",24065,"TR77","may_2009",0
"24066",24066,"TR78","may_2009",0
"24067",24067,"TR79","may_2009",0
"24068",24068,"TR80","may_2009",0
"24069",24069,"TR81","may_2009",0
"24070",24070,"TR82","may_2009",0
"24071",24071,"TR83","may_2009",0
"24072",24072,"TR84","may_2009",0
"24073",24073,"TR85","may_2009",0
"24074",24074,"TR86","may_2009",0
"24075",24075,"TR87","may_2009",0
"24076",24076,"TR88","may_2009",0
"24077",24077,"TR89","may_2009",0
"24078",24078,"TR90","may_2009",0
"24079",24079,"TR1","jun_2009",0
"24080",24080,"TR2","jun_2009",0
"24081",24081,"TR3","jun_2009",0
"24082",24082,"TR4","jun_2009",0
"24083",24083,"TR5","jun_2009",0
"24084",24084,"TR6","jun_2009",0
"24085",24085,"TR7","jun_2009",0
"24086",24086,"TR8","jun_2009",0
"24087",24087,"TR9","jun_2009",0
"24088",24088,"TR10","jun_2009",0
"24089",24089,"TR11","jun_2009",0
"24090",24090,"TR12","jun_2009",0
"24091",24091,"TR13","jun_2009",0
"24092",24092,"TR14","jun_2009",0
"24093",24093,"TR15","jun_2009",0
"24094",24094,"TR16","jun_2009",0
"24095",24095,"TR17","jun_2009",0
"24096",24096,"TR18","jun_2009",0
"24097",24097,"TR19","jun_2009",0
"24098",24098,"TR20","jun_2009",0
"24099",24099,"TR21","jun_2009",0
"24100",24100,"TR22","jun_2009",0
"24101",24101,"TR23","jun_2009",0
"24102",24102,"TR24","jun_2009",0
"24103",24103,"TR25","jun_2009",0
"24104",24104,"TR26","jun_2009",0
"24105",24105,"TR27","jun_2009",0
"24106",24106,"TR28","jun_2009",0
"24107",24107,"TR29","jun_2009",0
"24108",24108,"TR30","jun_2009",0
"24109",24109,"TR31","jun_2009",0
"24110",24110,"TR32","jun_2009",0
"24111",24111,"TR33","jun_2009",0
"24112",24112,"TR34","jun_2009",0
"24113",24113,"TR35","jun_2009",0
"24114",24114,"TR36","jun_2009",0
"24115",24115,"TR37","jun_2009",0
"24116",24116,"TR38","jun_2009",0
"24117",24117,"TR39","jun_2009",0
"24118",24118,"TR40","jun_2009",0
"24119",24119,"TR41","jun_2009",0
"24120",24120,"TR42","jun_2009",0
"24121",24121,"TR43","jun_2009",0
"24122",24122,"TR44","jun_2009",0
"24123",24123,"TR45","jun_2009",0
"24124",24124,"TR46","jun_2009",0
"24125",24125,"TR47","jun_2009",0
"24126",24126,"TR48","jun_2009",0
"24127",24127,"TR49","jun_2009",0
"24128",24128,"TR50","jun_2009",0
"24129",24129,"TR51","jun_2009",0
"24130",24130,"TR52","jun_2009",0
"24131",24131,"TR53","jun_2009",0
"24132",24132,"TR54","jun_2009",0
"24133",24133,"TR55","jun_2009",0
"24134",24134,"TR56","jun_2009",0
"24135",24135,"TR57","jun_2009",0
"24136",24136,"TR58","jun_2009",0
"24137",24137,"TR59","jun_2009",0
"24138",24138,"TR60","jun_2009",0
"24139",24139,"TR61","jun_2009",0
"24140",24140,"TR62","jun_2009",0
"24141",24141,"TR63","jun_2009",0
"24142",24142,"TR64","jun_2009",0
"24143",24143,"TR65","jun_2009",0
"24144",24144,"TR66","jun_2009",0
"24145",24145,"TR67","jun_2009",0
"24146",24146,"TR68","jun_2009",0
"24147",24147,"TR69","jun_2009",0
"24148",24148,"TR70","jun_2009",0
"24149",24149,"TR71","jun_2009",0
"24150",24150,"TR72","jun_2009",0
"24151",24151,"TR73","jun_2009",0
"24152",24152,"TR74","jun_2009",0
"24153",24153,"TR75","jun_2009",0
"24154",24154,"TR76","jun_2009",0
"24155",24155,"TR77","jun_2009",0
"24156",24156,"TR78","jun_2009",0
"24157",24157,"TR79","jun_2009",0
"24158",24158,"TR80","jun_2009",0
"24159",24159,"TR81","jun_2009",0
"24160",24160,"TR82","jun_2009",0
"24161",24161,"TR83","jun_2009",0
"24162",24162,"TR84","jun_2009",0
"24163",24163,"TR85","jun_2009",0
"24164",24164,"TR86","jun_2009",0
"24165",24165,"TR87","jun_2009",0
"24166",24166,"TR88","jun_2009",0
"24167",24167,"TR89","jun_2009",0
"24168",24168,"TR90","jun_2009",0
"24169",24169,"TR1","jul_2009",0
"24170",24170,"TR2","jul_2009",0
"24171",24171,"TR3","jul_2009",0
"24172",24172,"TR4","jul_2009",0
"24173",24173,"TR5","jul_2009",0
"24174",24174,"TR6","jul_2009",0
"24175",24175,"TR7","jul_2009",0
"24176",24176,"TR8","jul_2009",0
"24177",24177,"TR9","jul_2009",0
"24178",24178,"TR10","jul_2009",0
"24179",24179,"TR11","jul_2009",0
"24180",24180,"TR12","jul_2009",0
"24181",24181,"TR13","jul_2009",0
"24182",24182,"TR14","jul_2009",0
"24183",24183,"TR15","jul_2009",0
"24184",24184,"TR16","jul_2009",0
"24185",24185,"TR17","jul_2009",0
"24186",24186,"TR18","jul_2009",0
"24187",24187,"TR19","jul_2009",0
"24188",24188,"TR20","jul_2009",0
"24189",24189,"TR21","jul_2009",0
"24190",24190,"TR22","jul_2009",0
"24191",24191,"TR23","jul_2009",0
"24192",24192,"TR24","jul_2009",0
"24193",24193,"TR25","jul_2009",0
"24194",24194,"TR26","jul_2009",0
"24195",24195,"TR27","jul_2009",0
"24196",24196,"TR28","jul_2009",0
"24197",24197,"TR29","jul_2009",0
"24198",24198,"TR30","jul_2009",0
"24199",24199,"TR31","jul_2009",0
"24200",24200,"TR32","jul_2009",0
"24201",24201,"TR33","jul_2009",0
"24202",24202,"TR34","jul_2009",0
"24203",24203,"TR35","jul_2009",0
"24204",24204,"TR36","jul_2009",0
"24205",24205,"TR37","jul_2009",0
"24206",24206,"TR38","jul_2009",0
"24207",24207,"TR39","jul_2009",0
"24208",24208,"TR40","jul_2009",0
"24209",24209,"TR41","jul_2009",0
"24210",24210,"TR42","jul_2009",0
"24211",24211,"TR43","jul_2009",0
"24212",24212,"TR44","jul_2009",0
"24213",24213,"TR45","jul_2009",0
"24214",24214,"TR46","jul_2009",0
"24215",24215,"TR47","jul_2009",0
"24216",24216,"TR48","jul_2009",0
"24217",24217,"TR49","jul_2009",0
"24218",24218,"TR50","jul_2009",0
"24219",24219,"TR51","jul_2009",0
"24220",24220,"TR52","jul_2009",0
"24221",24221,"TR53","jul_2009",0
"24222",24222,"TR54","jul_2009",0
"24223",24223,"TR55","jul_2009",0
"24224",24224,"TR56","jul_2009",0
"24225",24225,"TR57","jul_2009",0
"24226",24226,"TR58","jul_2009",0
"24227",24227,"TR59","jul_2009",0
"24228",24228,"TR60","jul_2009",0
"24229",24229,"TR61","jul_2009",0
"24230",24230,"TR62","jul_2009",0
"24231",24231,"TR63","jul_2009",0
"24232",24232,"TR64","jul_2009",0
"24233",24233,"TR65","jul_2009",0
"24234",24234,"TR66","jul_2009",0
"24235",24235,"TR67","jul_2009",0
"24236",24236,"TR68","jul_2009",0
"24237",24237,"TR69","jul_2009",0
"24238",24238,"TR70","jul_2009",0
"24239",24239,"TR71","jul_2009",0
"24240",24240,"TR72","jul_2009",0
"24241",24241,"TR73","jul_2009",0
"24242",24242,"TR74","jul_2009",0
"24243",24243,"TR75","jul_2009",0
"24244",24244,"TR76","jul_2009",0
"24245",24245,"TR77","jul_2009",0
"24246",24246,"TR78","jul_2009",0
"24247",24247,"TR79","jul_2009",0
"24248",24248,"TR80","jul_2009",0
"24249",24249,"TR81","jul_2009",0
"24250",24250,"TR82","jul_2009",0
"24251",24251,"TR83","jul_2009",0
"24252",24252,"TR84","jul_2009",0
"24253",24253,"TR85","jul_2009",0
"24254",24254,"TR86","jul_2009",0
"24255",24255,"TR87","jul_2009",0
"24256",24256,"TR88","jul_2009",0
"24257",24257,"TR89","jul_2009",0
"24258",24258,"TR90","jul_2009",0
"24259",24259,"TR1","aug_2009",0
"24260",24260,"TR2","aug_2009",0
"24261",24261,"TR3","aug_2009",0
"24262",24262,"TR4","aug_2009",0
"24263",24263,"TR5","aug_2009",0
"24264",24264,"TR6","aug_2009",0
"24265",24265,"TR7","aug_2009",0
"24266",24266,"TR8","aug_2009",0
"24267",24267,"TR9","aug_2009",0
"24268",24268,"TR10","aug_2009",0
"24269",24269,"TR11","aug_2009",0
"24270",24270,"TR12","aug_2009",0
"24271",24271,"TR13","aug_2009",0
"24272",24272,"TR14","aug_2009",0
"24273",24273,"TR15","aug_2009",0
"24274",24274,"TR16","aug_2009",0
"24275",24275,"TR17","aug_2009",0
"24276",24276,"TR18","aug_2009",0
"24277",24277,"TR19","aug_2009",0
"24278",24278,"TR20","aug_2009",0
"24279",24279,"TR21","aug_2009",0
"24280",24280,"TR22","aug_2009",0
"24281",24281,"TR23","aug_2009",0
"24282",24282,"TR24","aug_2009",0
"24283",24283,"TR25","aug_2009",0
"24284",24284,"TR26","aug_2009",0
"24285",24285,"TR27","aug_2009",0
"24286",24286,"TR28","aug_2009",0
"24287",24287,"TR29","aug_2009",0
"24288",24288,"TR30","aug_2009",0
"24289",24289,"TR31","aug_2009",0
"24290",24290,"TR32","aug_2009",0
"24291",24291,"TR33","aug_2009",0
"24292",24292,"TR34","aug_2009",0
"24293",24293,"TR35","aug_2009",0
"24294",24294,"TR36","aug_2009",0
"24295",24295,"TR37","aug_2009",0
"24296",24296,"TR38","aug_2009",0
"24297",24297,"TR39","aug_2009",0
"24298",24298,"TR40","aug_2009",0
"24299",24299,"TR41","aug_2009",0
"24300",24300,"TR42","aug_2009",0
"24301",24301,"TR43","aug_2009",0
"24302",24302,"TR44","aug_2009",0
"24303",24303,"TR45","aug_2009",0
"24304",24304,"TR46","aug_2009",0
"24305",24305,"TR47","aug_2009",0
"24306",24306,"TR48","aug_2009",0
"24307",24307,"TR49","aug_2009",0
"24308",24308,"TR50","aug_2009",0
"24309",24309,"TR51","aug_2009",0
"24310",24310,"TR52","aug_2009",0
"24311",24311,"TR53","aug_2009",0
"24312",24312,"TR54","aug_2009",0
"24313",24313,"TR55","aug_2009",0
"24314",24314,"TR56","aug_2009",0
"24315",24315,"TR57","aug_2009",0
"24316",24316,"TR58","aug_2009",0
"24317",24317,"TR59","aug_2009",0
"24318",24318,"TR60","aug_2009",0
"24319",24319,"TR61","aug_2009",0
"24320",24320,"TR62","aug_2009",0
"24321",24321,"TR63","aug_2009",0
"24322",24322,"TR64","aug_2009",0
"24323",24323,"TR65","aug_2009",0
"24324",24324,"TR66","aug_2009",0
"24325",24325,"TR67","aug_2009",0
"24326",24326,"TR68","aug_2009",0
"24327",24327,"TR69","aug_2009",0
"24328",24328,"TR70","aug_2009",0
"24329",24329,"TR71","aug_2009",0
"24330",24330,"TR72","aug_2009",0
"24331",24331,"TR73","aug_2009",0
"24332",24332,"TR74","aug_2009",0
"24333",24333,"TR75","aug_2009",0
"24334",24334,"TR76","aug_2009",0
"24335",24335,"TR77","aug_2009",0
"24336",24336,"TR78","aug_2009",0
"24337",24337,"TR79","aug_2009",0
"24338",24338,"TR80","aug_2009",0
"24339",24339,"TR81","aug_2009",0
"24340",24340,"TR82","aug_2009",0
"24341",24341,"TR83","aug_2009",0
"24342",24342,"TR84","aug_2009",0
"24343",24343,"TR85","aug_2009",0
"24344",24344,"TR86","aug_2009",0
"24345",24345,"TR87","aug_2009",0
"24346",24346,"TR88","aug_2009",0
"24347",24347,"TR89","aug_2009",0
"24348",24348,"TR90","aug_2009",0
"24349",24349,"TR1","sep_2009",0
"24350",24350,"TR2","sep_2009",0
"24351",24351,"TR3","sep_2009",0
"24352",24352,"TR4","sep_2009",0
"24353",24353,"TR5","sep_2009",0
"24354",24354,"TR6","sep_2009",0
"24355",24355,"TR7","sep_2009",0
"24356",24356,"TR8","sep_2009",0
"24357",24357,"TR9","sep_2009",0
"24358",24358,"TR10","sep_2009",0
"24359",24359,"TR11","sep_2009",0
"24360",24360,"TR12","sep_2009",0
"24361",24361,"TR13","sep_2009",0
"24362",24362,"TR14","sep_2009",0
"24363",24363,"TR15","sep_2009",0
"24364",24364,"TR16","sep_2009",0
"24365",24365,"TR17","sep_2009",0
"24366",24366,"TR18","sep_2009",0
"24367",24367,"TR19","sep_2009",0
"24368",24368,"TR20","sep_2009",0
"24369",24369,"TR21","sep_2009",0
"24370",24370,"TR22","sep_2009",0
"24371",24371,"TR23","sep_2009",0
"24372",24372,"TR24","sep_2009",0
"24373",24373,"TR25","sep_2009",0
"24374",24374,"TR26","sep_2009",0
"24375",24375,"TR27","sep_2009",0
"24376",24376,"TR28","sep_2009",0
"24377",24377,"TR29","sep_2009",0
"24378",24378,"TR30","sep_2009",0
"24379",24379,"TR31","sep_2009",0
"24380",24380,"TR32","sep_2009",0
"24381",24381,"TR33","sep_2009",0
"24382",24382,"TR34","sep_2009",0
"24383",24383,"TR35","sep_2009",0
"24384",24384,"TR36","sep_2009",0
"24385",24385,"TR37","sep_2009",0
"24386",24386,"TR38","sep_2009",0
"24387",24387,"TR39","sep_2009",0
"24388",24388,"TR40","sep_2009",0
"24389",24389,"TR41","sep_2009",0
"24390",24390,"TR42","sep_2009",0
"24391",24391,"TR43","sep_2009",0
"24392",24392,"TR44","sep_2009",0
"24393",24393,"TR45","sep_2009",0
"24394",24394,"TR46","sep_2009",0
"24395",24395,"TR47","sep_2009",0
"24396",24396,"TR48","sep_2009",0
"24397",24397,"TR49","sep_2009",0
"24398",24398,"TR50","sep_2009",0
"24399",24399,"TR51","sep_2009",0
"24400",24400,"TR52","sep_2009",0
"24401",24401,"TR53","sep_2009",0
"24402",24402,"TR54","sep_2009",0
"24403",24403,"TR55","sep_2009",0
"24404",24404,"TR56","sep_2009",0
"24405",24405,"TR57","sep_2009",0
"24406",24406,"TR58","sep_2009",0
"24407",24407,"TR59","sep_2009",0
"24408",24408,"TR60","sep_2009",0
"24409",24409,"TR61","sep_2009",0
"24410",24410,"TR62","sep_2009",0
"24411",24411,"TR63","sep_2009",0
"24412",24412,"TR64","sep_2009",0
"24413",24413,"TR65","sep_2009",0
"24414",24414,"TR66","sep_2009",0
"24415",24415,"TR67","sep_2009",0
"24416",24416,"TR68","sep_2009",0
"24417",24417,"TR69","sep_2009",0
"24418",24418,"TR70","sep_2009",0
"24419",24419,"TR71","sep_2009",0
"24420",24420,"TR72","sep_2009",0
"24421",24421,"TR73","sep_2009",0
"24422",24422,"TR74","sep_2009",0
"24423",24423,"TR75","sep_2009",0
"24424",24424,"TR76","sep_2009",0
"24425",24425,"TR77","sep_2009",0
"24426",24426,"TR78","sep_2009",0
"24427",24427,"TR79","sep_2009",0
"24428",24428,"TR80","sep_2009",0
"24429",24429,"TR81","sep_2009",0
"24430",24430,"TR82","sep_2009",0
"24431",24431,"TR83","sep_2009",0
"24432",24432,"TR84","sep_2009",0
"24433",24433,"TR85","sep_2009",0
"24434",24434,"TR86","sep_2009",0
"24435",24435,"TR87","sep_2009",0
"24436",24436,"TR88","sep_2009",0
"24437",24437,"TR89","sep_2009",0
"24438",24438,"TR90","sep_2009",0
"24439",24439,"TR1","oct_2009",2
"24440",24440,"TR2","oct_2009",1
"24441",24441,"TR3","oct_2009",1
"24442",24442,"TR4","oct_2009",1
"24443",24443,"TR5","oct_2009",1
"24444",24444,"TR6","oct_2009",2
"24445",24445,"TR7","oct_2009",3
"24446",24446,"TR8","oct_2009",0
"24447",24447,"TR9","oct_2009",0
"24448",24448,"TR10","oct_2009",2
"24449",24449,"TR11","oct_2009",2
"24450",24450,"TR12","oct_2009",3
"24451",24451,"TR13","oct_2009",3
"24452",24452,"TR14","oct_2009",2
"24453",24453,"TR15","oct_2009",0
"24454",24454,"TR16","oct_2009",1
"24455",24455,"TR17","oct_2009",1
"24456",24456,"TR18","oct_2009",0
"24457",24457,"TR19","oct_2009",1
"24458",24458,"TR20","oct_2009",1
"24459",24459,"TR21","oct_2009",1
"24460",24460,"TR22","oct_2009",2
"24461",24461,"TR23","oct_2009",1
"24462",24462,"TR24","oct_2009",2
"24463",24463,"TR25","oct_2009",1
"24464",24464,"TR26","oct_2009",2
"24465",24465,"TR27","oct_2009",1
"24466",24466,"TR28","oct_2009",2
"24467",24467,"TR29","oct_2009",0
"24468",24468,"TR30","oct_2009",0
"24469",24469,"TR31","oct_2009",3
"24470",24470,"TR32","oct_2009",1
"24471",24471,"TR33","oct_2009",1
"24472",24472,"TR34","oct_2009",0
"24473",24473,"TR35","oct_2009",1
"24474",24474,"TR36","oct_2009",2
"24475",24475,"TR37","oct_2009",2
"24476",24476,"TR38","oct_2009",0
"24477",24477,"TR39","oct_2009",1
"24478",24478,"TR40","oct_2009",1
"24479",24479,"TR41","oct_2009",1
"24480",24480,"TR42","oct_2009",0
"24481",24481,"TR43","oct_2009",1
"24482",24482,"TR44","oct_2009",1
"24483",24483,"TR45","oct_2009",2
"24484",24484,"TR46","oct_2009",0
"24485",24485,"TR47","oct_2009",1
"24486",24486,"TR48","oct_2009",2
"24487",24487,"TR49","oct_2009",1
"24488",24488,"TR50","oct_2009",0
"24489",24489,"TR51","oct_2009",0
"24490",24490,"TR52","oct_2009",1
"24491",24491,"TR53","oct_2009",1
"24492",24492,"TR54","oct_2009",3
"24493",24493,"TR55","oct_2009",1
"24494",24494,"TR56","oct_2009",0
"24495",24495,"TR57","oct_2009",1
"24496",24496,"TR58","oct_2009",1
"24497",24497,"TR59","oct_2009",1
"24498",24498,"TR60","oct_2009",2
"24499",24499,"TR61","oct_2009",1
"24500",24500,"TR62","oct_2009",0
"24501",24501,"TR63","oct_2009",0
"24502",24502,"TR64","oct_2009",1
"24503",24503,"TR65","oct_2009",0
"24504",24504,"TR66","oct_2009",1
"24505",24505,"TR67","oct_2009",1
"24506",24506,"TR68","oct_2009",0
"24507",24507,"TR69","oct_2009",0
"24508",24508,"TR70","oct_2009",0
"24509",24509,"TR71","oct_2009",1
"24510",24510,"TR72","oct_2009",1
"24511",24511,"TR73","oct_2009",2
"24512",24512,"TR74","oct_2009",1
"24513",24513,"TR75","oct_2009",1
"24514",24514,"TR76","oct_2009",1
"24515",24515,"TR77","oct_2009",2
"24516",24516,"TR78","oct_2009",1
"24517",24517,"TR79","oct_2009",1
"24518",24518,"TR80","oct_2009",1
"24519",24519,"TR81","oct_2009",0
"24520",24520,"TR82","oct_2009",0
"24521",24521,"TR83","oct_2009",1
"24522",24522,"TR84","oct_2009",3
"24523",24523,"TR85","oct_2009",2
"24524",24524,"TR86","oct_2009",1
"24525",24525,"TR87","oct_2009",2
"24526",24526,"TR88","oct_2009",2
"24527",24527,"TR89","oct_2009",3
"24528",24528,"TR90","oct_2009",1
"24529",24529,"TR1","nov_2009",0
"24530",24530,"TR2","nov_2009",0
"24531",24531,"TR3","nov_2009",0
"24532",24532,"TR4","nov_2009",0
"24533",24533,"TR5","nov_2009",0
"24534",24534,"TR6","nov_2009",0
"24535",24535,"TR7","nov_2009",1
"24536",24536,"TR8","nov_2009",0
"24537",24537,"TR9","nov_2009",0
"24538",24538,"TR10","nov_2009",0
"24539",24539,"TR11","nov_2009",2
"24540",24540,"TR12","nov_2009",1
"24541",24541,"TR13","nov_2009",1
"24542",24542,"TR14","nov_2009",0
"24543",24543,"TR15","nov_2009",0
"24544",24544,"TR16","nov_2009",0
"24545",24545,"TR17","nov_2009",0
"24546",24546,"TR18","nov_2009",0
"24547",24547,"TR19","nov_2009",0
"24548",24548,"TR20","nov_2009",1
"24549",24549,"TR21","nov_2009",0
"24550",24550,"TR22","nov_2009",0
"24551",24551,"TR23","nov_2009",0
"24552",24552,"TR24","nov_2009",0
"24553",24553,"TR25","nov_2009",0
"24554",24554,"TR26","nov_2009",0
"24555",24555,"TR27","nov_2009",0
"24556",24556,"TR28","nov_2009",0
"24557",24557,"TR29","nov_2009",0
"24558",24558,"TR30","nov_2009",0
"24559",24559,"TR31","nov_2009",1
"24560",24560,"TR32","nov_2009",0
"24561",24561,"TR33","nov_2009",0
"24562",24562,"TR34","nov_2009",0
"24563",24563,"TR35","nov_2009",0
"24564",24564,"TR36","nov_2009",0
"24565",24565,"TR37","nov_2009",0
"24566",24566,"TR38","nov_2009",0
"24567",24567,"TR39","nov_2009",0
"24568",24568,"TR40","nov_2009",0
"24569",24569,"TR41","nov_2009",0
"24570",24570,"TR42","nov_2009",0
"24571",24571,"TR43","nov_2009",0
"24572",24572,"TR44","nov_2009",0
"24573",24573,"TR45","nov_2009",0
"24574",24574,"TR46","nov_2009",0
"24575",24575,"TR47","nov_2009",0
"24576",24576,"TR48","nov_2009",0
"24577",24577,"TR49","nov_2009",0
"24578",24578,"TR50","nov_2009",0
"24579",24579,"TR51","nov_2009",0
"24580",24580,"TR52","nov_2009",0
"24581",24581,"TR53","nov_2009",0
"24582",24582,"TR54","nov_2009",1
"24583",24583,"TR55","nov_2009",0
"24584",24584,"TR56","nov_2009",0
"24585",24585,"TR57","nov_2009",0
"24586",24586,"TR58","nov_2009",1
"24587",24587,"TR59","nov_2009",0
"24588",24588,"TR60","nov_2009",0
"24589",24589,"TR61","nov_2009",0
"24590",24590,"TR62","nov_2009",0
"24591",24591,"TR63","nov_2009",0
"24592",24592,"TR64","nov_2009",0
"24593",24593,"TR65","nov_2009",0
"24594",24594,"TR66","nov_2009",0
"24595",24595,"TR67","nov_2009",0
"24596",24596,"TR68","nov_2009",0
"24597",24597,"TR69","nov_2009",0
"24598",24598,"TR70","nov_2009",0
"24599",24599,"TR71","nov_2009",0
"24600",24600,"TR72","nov_2009",0
"24601",24601,"TR73","nov_2009",0
"24602",24602,"TR74","nov_2009",0
"24603",24603,"TR75","nov_2009",0
"24604",24604,"TR76","nov_2009",0
"24605",24605,"TR77","nov_2009",0
"24606",24606,"TR78","nov_2009",0
"24607",24607,"TR79","nov_2009",0
"24608",24608,"TR80","nov_2009",0
"24609",24609,"TR81","nov_2009",0
"24610",24610,"TR82","nov_2009",0
"24611",24611,"TR83","nov_2009",0
"24612",24612,"TR84","nov_2009",0
"24613",24613,"TR85","nov_2009",0
"24614",24614,"TR86","nov_2009",0
"24615",24615,"TR87","nov_2009",0
"24616",24616,"TR88","nov_2009",0
"24617",24617,"TR89","nov_2009",0
"24618",24618,"TR90","nov_2009",0
"24619",24619,"TR1","dec_2009",2
"24620",24620,"TR2","dec_2009",1
"24621",24621,"TR3","dec_2009",1
"24622",24622,"TR4","dec_2009",1
"24623",24623,"TR5","dec_2009",1
"24624",24624,"TR6","dec_2009",4
"24625",24625,"TR7","dec_2009",0
"24626",24626,"TR8","dec_2009",0
"24627",24627,"TR9","dec_2009",0
"24628",24628,"TR10","dec_2009",0
"24629",24629,"TR11","dec_2009",2
"24630",24630,"TR12","dec_2009",0
"24631",24631,"TR13","dec_2009",0
"24632",24632,"TR14","dec_2009",0
"24633",24633,"TR15","dec_2009",1
"24634",24634,"TR16","dec_2009",0
"24635",24635,"TR17","dec_2009",1
"24636",24636,"TR18","dec_2009",0
"24637",24637,"TR19","dec_2009",1
"24638",24638,"TR20","dec_2009",1
"24639",24639,"TR21","dec_2009",1
"24640",24640,"TR22","dec_2009",4
"24641",24641,"TR23","dec_2009",0
"24642",24642,"TR24","dec_2009",2
"24643",24643,"TR25","dec_2009",1
"24644",24644,"TR26","dec_2009",1
"24645",24645,"TR27","dec_2009",0
"24646",24646,"TR28","dec_2009",0
"24647",24647,"TR29","dec_2009",0
"24648",24648,"TR30","dec_2009",0
"24649",24649,"TR31","dec_2009",1
"24650",24650,"TR32","dec_2009",1
"24651",24651,"TR33","dec_2009",1
"24652",24652,"TR34","dec_2009",0
"24653",24653,"TR35","dec_2009",0
"24654",24654,"TR36","dec_2009",0
"24655",24655,"TR37","dec_2009",0
"24656",24656,"TR38","dec_2009",0
"24657",24657,"TR39","dec_2009",2
"24658",24658,"TR40","dec_2009",1
"24659",24659,"TR41","dec_2009",1
"24660",24660,"TR42","dec_2009",0
"24661",24661,"TR43","dec_2009",1
"24662",24662,"TR44","dec_2009",1
"24663",24663,"TR45","dec_2009",3
"24664",24664,"TR46","dec_2009",0
"24665",24665,"TR47","dec_2009",1
"24666",24666,"TR48","dec_2009",3
"24667",24667,"TR49","dec_2009",1
"24668",24668,"TR50","dec_2009",0
"24669",24669,"TR51","dec_2009",0
"24670",24670,"TR52","dec_2009",0
"24671",24671,"TR53","dec_2009",0
"24672",24672,"TR54","dec_2009",1
"24673",24673,"TR55","dec_2009",1
"24674",24674,"TR56","dec_2009",0
"24675",24675,"TR57","dec_2009",1
"24676",24676,"TR58","dec_2009",1
"24677",24677,"TR59","dec_2009",0
"24678",24678,"TR60","dec_2009",0
"24679",24679,"TR61","dec_2009",1
"24680",24680,"TR62","dec_2009",0
"24681",24681,"TR63","dec_2009",0
"24682",24682,"TR64","dec_2009",1
"24683",24683,"TR65","dec_2009",0
"24684",24684,"TR66","dec_2009",0
"24685",24685,"TR67","dec_2009",1
"24686",24686,"TR68","dec_2009",1
"24687",24687,"TR69","dec_2009",0
"24688",24688,"TR70","dec_2009",0
"24689",24689,"TR71","dec_2009",0
"24690",24690,"TR72","dec_2009",1
"24691",24691,"TR73","dec_2009",4
"24692",24692,"TR74","dec_2009",2
"24693",24693,"TR75","dec_2009",1
"24694",24694,"TR76","dec_2009",0
"24695",24695,"TR77","dec_2009",0
"24696",24696,"TR78","dec_2009",1
"24697",24697,"TR79","dec_2009",1
"24698",24698,"TR80","dec_2009",1
"24699",24699,"TR81","dec_2009",1
"24700",24700,"TR82","dec_2009",0
"24701",24701,"TR83","dec_2009",1
"24702",24702,"TR84","dec_2009",1
"24703",24703,"TR85","dec_2009",4
"24704",24704,"TR86","dec_2009",0
"24705",24705,"TR87","dec_2009",1
"24706",24706,"TR88","dec_2009",4
"24707",24707,"TR89","dec_2009",1
"24708",24708,"TR90","dec_2009",1
"24709",24709,"TR1","jan_2010",0
"24710",24710,"TR2","jan_2010",0
"24711",24711,"TR3","jan_2010",0
"24712",24712,"TR4","jan_2010",0
"24713",24713,"TR5","jan_2010",0
"24714",24714,"TR6","jan_2010",1
"24715",24715,"TR7","jan_2010",3
"24716",24716,"TR8","jan_2010",0
"24717",24717,"TR9","jan_2010",0
"24718",24718,"TR10","jan_2010",0
"24719",24719,"TR11","jan_2010",1
"24720",24720,"TR12","jan_2010",3
"24721",24721,"TR13","jan_2010",3
"24722",24722,"TR14","jan_2010",1
"24723",24723,"TR15","jan_2010",0
"24724",24724,"TR16","jan_2010",0
"24725",24725,"TR17","jan_2010",0
"24726",24726,"TR18","jan_2010",0
"24727",24727,"TR19","jan_2010",0
"24728",24728,"TR20","jan_2010",0
"24729",24729,"TR21","jan_2010",0
"24730",24730,"TR22","jan_2010",1
"24731",24731,"TR23","jan_2010",0
"24732",24732,"TR24","jan_2010",0
"24733",24733,"TR25","jan_2010",0
"24734",24734,"TR26","jan_2010",0
"24735",24735,"TR27","jan_2010",1
"24736",24736,"TR28","jan_2010",2
"24737",24737,"TR29","jan_2010",0
"24738",24738,"TR30","jan_2010",0
"24739",24739,"TR31","jan_2010",2
"24740",24740,"TR32","jan_2010",0
"24741",24741,"TR33","jan_2010",0
"24742",24742,"TR34","jan_2010",0
"24743",24743,"TR35","jan_2010",0
"24744",24744,"TR36","jan_2010",1
"24745",24745,"TR37","jan_2010",1
"24746",24746,"TR38","jan_2010",0
"24747",24747,"TR39","jan_2010",0
"24748",24748,"TR40","jan_2010",0
"24749",24749,"TR41","jan_2010",0
"24750",24750,"TR42","jan_2010",0
"24751",24751,"TR43","jan_2010",0
"24752",24752,"TR44","jan_2010",0
"24753",24753,"TR45","jan_2010",1
