"","HEXID","date","NDaysAbove5ms"
"89456","FR70","nov_2012",10
"103232","FR70","nov_2013",10
"117992","FR70","nov_2014",18
"133736","FR70","nov_2015",14
"150464","FR70","nov_2016",10
"168176","FR70","nov_2017",18
"186872","FR70","nov_2018",15
"814","FR70","oct_2000",12
"2782","FR70","oct_2001",12
"5734","FR70","oct_2002",13
"9670","FR70","oct_2003",9
"14590","FR70","oct_2004",13
"20494","FR70","oct_2005",14
"27382","FR70","oct_2006",20
"35254","FR70","oct_2007",18
"44110","FR70","oct_2008",13
"53950","FR70","oct_2009",15
"64774","FR70","oct_2010",13
"76582","FR70","oct_2011",6
"89374","FR70","oct_2012",16
"103150","FR70","oct_2013",14
"117910","FR70","oct_2014",9
"133654","FR70","oct_2015",7
"150382","FR70","oct_2016",21
"168094","FR70","oct_2017",13
"186790","FR70","oct_2018",11
"732","FR70","sep_2000",9
"2700","FR70","sep_2001",9
"5652","FR70","sep_2002",17
"9588","FR70","sep_2003",7
"14508","FR70","sep_2004",13
"20412","FR70","sep_2005",12
"27300","FR70","sep_2006",14
"35172","FR70","sep_2007",16
"44028","FR70","sep_2008",7
"53868","FR70","sep_2009",13
"64692","FR70","sep_2010",9
"76500","FR70","sep_2011",4
"89292","FR70","sep_2012",7
"103068","FR70","sep_2013",7
"117828","FR70","sep_2014",7
"133572","FR70","sep_2015",8
"150300","FR70","sep_2016",12
"168012","FR70","sep_2017",12
"186708","FR70","sep_2018",14
"323","FR75","apr_2000",11
"2291","FR75","apr_2001",16
"5243","FR75","apr_2002",11
"9179","FR75","apr_2003",15
"14099","FR75","apr_2004",10
"20003","FR75","apr_2005",17
"26891","FR75","apr_2006",13
"34763","FR75","apr_2007",14
"43619","FR75","apr_2008",17
"53459","FR75","apr_2009",12
"64283","FR75","apr_2010",11
"76091","FR75","apr_2011",13
"88883","FR75","apr_2012",15
"102659","FR75","apr_2013",12
"117419","FR75","apr_2014",10
"133163","FR75","apr_2015",12
"149891","FR75","apr_2016",10
"167603","FR75","apr_2017",18
"186299","FR75","apr_2018",11
"651","FR75","aug_2000",5
"2619","FR75","aug_2001",4
"5571","FR75","aug_2002",3
"9507","FR75","aug_2003",3
"14427","FR75","aug_2004",9
"20331","FR75","aug_2005",4
"27219","FR75","aug_2006",1
"35091","FR75","aug_2007",5
"43947","FR75","aug_2008",7
"53787","FR75","aug_2009",6
"64611","FR75","aug_2010",2
"76419","FR75","aug_2011",1
"89211","FR75","aug_2012",0
"102987","FR75","aug_2013",2
"117747","FR75","aug_2014",2
"133491","FR75","aug_2015",3
"150219","FR75","aug_2016",0
"167931","FR75","aug_2017",3
"186627","FR75","aug_2018",5
"979","FR75","dec_2000",6
"2947","FR75","dec_2001",13
"5899","FR75","dec_2002",14
"9835","FR75","dec_2003",16
"14755","FR75","dec_2004",13
"20659","FR75","dec_2005",15
"27547","FR75","dec_2006",11
"35419","FR75","dec_2007",18
"44275","FR75","dec_2008",9
"54115","FR75","dec_2009",6
"64939","FR75","dec_2010",11
"76747","FR75","dec_2011",6
"89539","FR75","dec_2012",13
"103315","FR75","dec_2013",5
"118075","FR75","dec_2014",15
"133819","FR75","dec_2015",13
"150547","FR75","dec_2016",12
"168259","FR75","dec_2017",6
"186955","FR75","dec_2018",9
"159","FR75","feb_2000",15
"2127","FR75","feb_2001",16
"5079","FR75","feb_2002",7
"9015","FR75","feb_2003",10
"13935","FR75","feb_2004",11
"19839","FR75","feb_2005",7
"26727","FR75","feb_2006",8
"34599","FR75","feb_2007",15
"43455","FR75","feb_2008",10
"53295","FR75","feb_2009",12
"64119","FR75","feb_2010",9
"75927","FR75","feb_2011",13
"88719","FR75","feb_2012",13
"102495","FR75","feb_2013",7
"117255","FR75","feb_2014",8
"132999","FR75","feb_2015",10
"149727","FR75","feb_2016",6
"167439","FR75","feb_2017",18
"186135","FR75","feb_2018",11
"77","FR75","jan_2000",9
"2045","FR75","jan_2001",10
"4997","FR75","jan_2002",6
"8933","FR75","jan_2003",4
"13853","FR75","jan_2004",10
"19757","FR75","jan_2005",12
"26645","FR75","jan_2006",10
"34517","FR75","jan_2007",10
"43373","FR75","jan_2008",16
"53213","FR75","jan_2009",8
"64037","FR75","jan_2010",9
"75845","FR75","jan_2011",10
"88637","FR75","jan_2012",7
"102413","FR75","jan_2013",8
"117173","FR75","jan_2014",6
"132917","FR75","jan_2015",4
"149645","FR75","jan_2016",16
"167357","FR75","jan_2017",13
"186053","FR75","jan_2018",7
"569","FR75","jul_2000",8
"2537","FR75","jul_2001",4
"5489","FR75","jul_2002",3
"9425","FR75","jul_2003",7
"14345","FR75","jul_2004",3
"20249","FR75","jul_2005",4
"27137","FR75","jul_2006",3
"35009","FR75","jul_2007",10
"43865","FR75","jul_2008",5
"53705","FR75","jul_2009",3
"64529","FR75","jul_2010",3
"76337","FR75","jul_2011",1
"89129","FR75","jul_2012",2
"102905","FR75","jul_2013",1
"117665","FR75","jul_2014",1
"133409","FR75","jul_2015",5
"150137","FR75","jul_2016",4
"167849","FR75","jul_2017",3
"186545","FR75","jul_2018",11
"487","FR75","jun_2000",8
"2455","FR75","jun_2001",16
"5407","FR75","jun_2002",18
"9343","FR75","jun_2003",9
"14263","FR75","jun_2004",17
"20167","FR75","jun_2005",11
"27055","FR75","jun_2006",9
"34927","FR75","jun_2007",14
"43783","FR75","jun_2008",11
"53623","FR75","jun_2009",7
"64447","FR75","jun_2010",10
"76255","FR75","jun_2011",3
"89047","FR75","jun_2012",12
"102823","FR75","jun_2013",15
"117583","FR75","jun_2014",13
"133327","FR75","jun_2015",5
"150055","FR75","jun_2016",5
"167767","FR75","jun_2017",5
"186463","FR75","jun_2018",14
"241","FR75","mar_2000",14
"2209","FR75","mar_2001",12
"5161","FR75","mar_2002",14
"9097","FR75","mar_2003",12
"14017","FR75","mar_2004",10
"19921","FR75","mar_2005",10
"26809","FR75","mar_2006",22
"34681","FR75","mar_2007",8
"43537","FR75","mar_2008",15
"53377","FR75","mar_2009",15
"64201","FR75","mar_2010",12
"76009","FR75","mar_2011",13
"88801","FR75","mar_2012",14
"102577","FR75","mar_2013",5
"117337","FR75","mar_2014",13
"133081","FR75","mar_2015",7
"149809","FR75","mar_2016",11
"167521","FR75","mar_2017",10
"186217","FR75","mar_2018",12
"405","FR75","may_2000",17
"2373","FR75","may_2001",9
"5325","FR75","may_2002",13
"9261","FR75","may_2003",12
"14181","FR75","may_2004",16
"20085","FR75","may_2005",7
"26973","FR75","may_2006",6
"34845","FR75","may_2007",13
"43701","FR75","may_2008",10
"53541","FR75","may_2009",11
"64365","FR75","may_2010",16
"76173","FR75","may_2011",13
"88965","FR75","may_2012",10
"102741","FR75","may_2013",19
"117501","FR75","may_2014",16
"133245","FR75","may_2015",3
"149973","FR75","may_2016",7
"167685","FR75","may_2017",9
"186381","FR75","may_2018",8
"897","FR75","nov_2000",4
"2865","FR75","nov_2001",9
"5817","FR75","nov_2002",6
"9753","FR75","nov_2003",9
"14673","FR75","nov_2004",6
"20577","FR75","nov_2005",10
"27465","FR75","nov_2006",14
"35337","FR75","nov_2007",6
"44193","FR75","nov_2008",10
"54033","FR75","nov_2009",10
"64857","FR75","nov_2010",13
"76665","FR75","nov_2011",12
"89457","FR75","nov_2012",11
"103233","FR75","nov_2013",5
"117993","FR75","nov_2014",5
"133737","FR75","nov_2015",11
"150465","FR75","nov_2016",6
"168177","FR75","nov_2017",8
"186873","FR75","nov_2018",8
"815","FR75","oct_2000",11
"2783","FR75","oct_2001",8
"5735","FR75","oct_2002",4
"9671","FR75","oct_2003",9
"14591","FR75","oct_2004",10
"20495","FR75","oct_2005",9
"27383","FR75","oct_2006",3
"35255","FR75","oct_2007",10
"44111","FR75","oct_2008",10
"53951","FR75","oct_2009",12
"64775","FR75","oct_2010",7
"76583","FR75","oct_2011",3
"89375","FR75","oct_2012",6
"103151","FR75","oct_2013",3
"117911","FR75","oct_2014",9
"133655","FR75","oct_2015",6
"150383","FR75","oct_2016",13
"168095","FR75","oct_2017",13
"186791","FR75","oct_2018",7
"733","FR75","sep_2000",5
"2701","FR75","sep_2001",5
"5653","FR75","sep_2002",5
"9589","FR75","sep_2003",8
"14509","FR75","sep_2004",11
"20413","FR75","sep_2005",7
"27301","FR75","sep_2006",7
"35173","FR75","sep_2007",5
"44029","FR75","sep_2008",2
"53869","FR75","sep_2009",11
"64693","FR75","sep_2010",3
"76501","FR75","sep_2011",1
"89293","FR75","sep_2012",0
"103069","FR75","sep_2013",11
"117829","FR75","sep_2014",3
"133573","FR75","sep_2015",8
"150301","FR75","sep_2016",6
"168013","FR75","sep_2017",7
"186709","FR75","sep_2018",4
"324","FR84","apr_2000",4
"2292","FR84","apr_2001",2
"5244","FR84","apr_2002",1
"9180","FR84","apr_2003",2
"14100","FR84","apr_2004",4
"20004","FR84","apr_2005",2
"26892","FR84","apr_2006",2
"34764","FR84","apr_2007",2
"43620","FR84","apr_2008",5
"53460","FR84","apr_2009",3
"64284","FR84","apr_2010",3
"76092","FR84","apr_2011",2
"88884","FR84","apr_2012",5
"102660","FR84","apr_2013",4
"117420","FR84","apr_2014",1
"133164","FR84","apr_2015",1
"149892","FR84","apr_2016",2
"167604","FR84","apr_2017",4
"186300","FR84","apr_2018",3
"652","FR84","aug_2000",0
"2620","FR84","aug_2001",0
"5572","FR84","aug_2002",0
"9508","FR84","aug_2003",1
"14428","FR84","aug_2004",0
"20332","FR84","aug_2005",1
"27220","FR84","aug_2006",0
"35092","FR84","aug_2007",1
"43948","FR84","aug_2008",0
"53788","FR84","aug_2009",1
"64612","FR84","aug_2010",0
"76420","FR84","aug_2011",0
"89212","FR84","aug_2012",0
"102988","FR84","aug_2013",1
"117748","FR84","aug_2014",1
"133492","FR84","aug_2015",0
"150220","FR84","aug_2016",0
"167932","FR84","aug_2017",1
"186628","FR84","aug_2018",1
"980","FR84","dec_2000",0
"2948","FR84","dec_2001",3
"5900","FR84","dec_2002",4
"9836","FR84","dec_2003",1
"14756","FR84","dec_2004",5
"20660","FR84","dec_2005",3
"27548","FR84","dec_2006",0
"35420","FR84","dec_2007",1
"44276","FR84","dec_2008",1
"54116","FR84","dec_2009",2
"64940","FR84","dec_2010",5
"76748","FR84","dec_2011",1
"89540","FR84","dec_2012",2
"103316","FR84","dec_2013",0
"118076","FR84","dec_2014",4
"133820","FR84","dec_2015",0
"150548","FR84","dec_2016",1
"168260","FR84","dec_2017",1
"186956","FR84","dec_2018",0
"160","FR84","feb_2000",8
"2128","FR84","feb_2001",4
"5080","FR84","feb_2002",1
"9016","FR84","feb_2003",0
"13936","FR84","feb_2004",2
"19840","FR84","feb_2005",2
"26728","FR84","feb_2006",2
"34600","FR84","feb_2007",0
"43456","FR84","feb_2008",4
"53296","FR84","feb_2009",4
"64120","FR84","feb_2010",1
"75928","FR84","feb_2011",5
"88720","FR84","feb_2012",0
"102496","FR84","feb_2013",0
"117256","FR84","feb_2014",2
"133000","FR84","feb_2015",1
"149728","FR84","feb_2016",2
"167440","FR84","feb_2017",6
"186136","FR84","feb_2018",1
"78","FR84","jan_2000",0
"2046","FR84","jan_2001",2
"4998","FR84","jan_2002",1
"8934","FR84","jan_2003",0
"13854","FR84","jan_2004",1
"19758","FR84","jan_2005",3
"26646","FR84","jan_2006",3
"34518","FR84","jan_2007",1
"43374","FR84","jan_2008",7
"53214","FR84","jan_2009",0
"64038","FR84","jan_2010",4
"75846","FR84","jan_2011",1
"88638","FR84","jan_2012",2
"102414","FR84","jan_2013",0
"117174","FR84","jan_2014",0
"132918","FR84","jan_2015",0
"149646","FR84","jan_2016",2
"167358","FR84","jan_2017",7
"186054","FR84","jan_2018",0
"570","FR84","jul_2000",0
"2538","FR84","jul_2001",0
"5490","FR84","jul_2002",0
"9426","FR84","jul_2003",3
"14346","FR84","jul_2004",0
"20250","FR84","jul_2005",2
"27138","FR84","jul_2006",0
"35010","FR84","jul_2007",3
"43866","FR84","jul_2008",2
"53706","FR84","jul_2009",0
"64530","FR84","jul_2010",0
"76338","FR84","jul_2011",0
"89130","FR84","jul_2012",1
"102906","FR84","jul_2013",0
"117666","FR84","jul_2014",1
"133410","FR84","jul_2015",0
"150138","FR84","jul_2016",2
"167850","FR84","jul_2017",1
"186546","FR84","jul_2018",6
"488","FR84","jun_2000",2
"2456","FR84","jun_2001",5
"5408","FR84","jun_2002",7
"9344","FR84","jun_2003",1
"14264","FR84","jun_2004",8
"20168","FR84","jun_2005",0
"27056","FR84","jun_2006",4
"34928","FR84","jun_2007",4
"43784","FR84","jun_2008",5
"53624","FR84","jun_2009",0
"64448","FR84","jun_2010",3
"76256","FR84","jun_2011",1
"89048","FR84","jun_2012",6
"102824","FR84","jun_2013",3
"117584","FR84","jun_2014",4
"133328","FR84","jun_2015",1
"150056","FR84","jun_2016",2
"167768","FR84","jun_2017",0
"186464","FR84","jun_2018",3
"242","FR84","mar_2000",1
"2210","FR84","mar_2001",3
"5162","FR84","mar_2002",1
"9098","FR84","mar_2003",4
"14018","FR84","mar_2004",1
"19922","FR84","mar_2005",1
"26810","FR84","mar_2006",2
"34682","FR84","mar_2007",1
"43538","FR84","mar_2008",5
"53378","FR84","mar_2009",3
"64202","FR84","mar_2010",0
"76010","FR84","mar_2011",5
"88802","FR84","mar_2012",1
"102578","FR84","mar_2013",0
"117338","FR84","mar_2014",1
"133082","FR84","mar_2015",2
"149810","FR84","mar_2016",2
"167522","FR84","mar_2017",3
"186218","FR84","mar_2018",3
"406","FR84","may_2000",3
"2374","FR84","may_2001",4
"5326","FR84","may_2002",0
"9262","FR84","may_2003",0
"14182","FR84","may_2004",3
"20086","FR84","may_2005",0
"26974","FR84","may_2006",2
"34846","FR84","may_2007",2
"43702","FR84","may_2008",4
"53542","FR84","may_2009",3
"64366","FR84","may_2010",6
"76174","FR84","may_2011",3
"88966","FR84","may_2012",5
"102742","FR84","may_2013",6
"117502","FR84","may_2014",4
"133246","FR84","may_2015",0
"149974","FR84","may_2016",0
"167686","FR84","may_2017",2
"186382","FR84","may_2018",1
"898","FR84","nov_2000",0
"2866","FR84","nov_2001",1
"5818","FR84","nov_2002",2
"9754","FR84","nov_2003",1
"14674","FR84","nov_2004",1
"20578","FR84","nov_2005",1
"27466","FR84","nov_2006",3
"35338","FR84","nov_2007",0
"44194","FR84","nov_2008",2
"54034","FR84","nov_2009",1
"64858","FR84","nov_2010",1
"76666","FR84","nov_2011",0
"89458","FR84","nov_2012",2
"103234","FR84","nov_2013",0
"117994","FR84","nov_2014",0
"133738","FR84","nov_2015",1
"150466","FR84","nov_2016",1
"168178","FR84","nov_2017",1
"186874","FR84","nov_2018",1
"816","FR84","oct_2000",1
"2784","FR84","oct_2001",0
"5736","FR84","oct_2002",0
"9672","FR84","oct_2003",0
"14592","FR84","oct_2004",4
"20496","FR84","oct_2005",2
"27384","FR84","oct_2006",1
"35256","FR84","oct_2007",1
"44112","FR84","oct_2008",4
"53952","FR84","oct_2009",4
"64776","FR84","oct_2010",2
"76584","FR84","oct_2011",0
"89376","FR84","oct_2012",0
"103152","FR84","oct_2013",1
"117912","FR84","oct_2014",1
"133656","FR84","oct_2015",0
"150384","FR84","oct_2016",2
"168096","FR84","oct_2017",1
"186792","FR84","oct_2018",2
"734","FR84","sep_2000",0
"2702","FR84","sep_2001",0
"5654","FR84","sep_2002",0
"9590","FR84","sep_2003",0
"14510","FR84","sep_2004",1
"20414","FR84","sep_2005",0
"27302","FR84","sep_2006",1
"35174","FR84","sep_2007",3
"44030","FR84","sep_2008",0
"53870","FR84","sep_2009",2
"64694","FR84","sep_2010",0
"76502","FR84","sep_2011",0
"89294","FR84","sep_2012",0
"103070","FR84","sep_2013",2
"117830","FR84","sep_2014",0
"133574","FR84","sep_2015",0
"150302","FR84","sep_2016",1
"168014","FR84","sep_2017",0
"186710","FR84","sep_2018",0
"325","FR87","apr_2000",1
"2293","FR87","apr_2001",2
"5245","FR87","apr_2002",2
"9181","FR87","apr_2003",1
"14101","FR87","apr_2004",4
"20005","FR87","apr_2005",3
"26893","FR87","apr_2006",2
"34765","FR87","apr_2007",2
"43621","FR87","apr_2008",4
"53461","FR87","apr_2009",3
"64285","FR87","apr_2010",3
"76093","FR87","apr_2011",3
"88885","FR87","apr_2012",4
"102661","FR87","apr_2013",5
"117421","FR87","apr_2014",1
"133165","FR87","apr_2015",1
"149893","FR87","apr_2016",4
"167605","FR87","apr_2017",6
"186301","FR87","apr_2018",3
"653","FR87","aug_2000",0
"2621","FR87","aug_2001",0
"5573","FR87","aug_2002",0
"9509","FR87","aug_2003",0
"14429","FR87","aug_2004",0
"20333","FR87","aug_2005",1
"27221","FR87","aug_2006",0
"35093","FR87","aug_2007",0
"43949","FR87","aug_2008",0
"53789","FR87","aug_2009",1
"64613","FR87","aug_2010",0
"76421","FR87","aug_2011",0
"89213","FR87","aug_2012",0
"102989","FR87","aug_2013",0
"117749","FR87","aug_2014",1
"133493","FR87","aug_2015",0
"150221","FR87","aug_2016",0
"167933","FR87","aug_2017",0
"186629","FR87","aug_2018",1
"981","FR87","dec_2000",0
"2949","FR87","dec_2001",1
"5901","FR87","dec_2002",4
"9837","FR87","dec_2003",1
"14757","FR87","dec_2004",4
"20661","FR87","dec_2005",2
"27549","FR87","dec_2006",0
"35421","FR87","dec_2007",2
"44277","FR87","dec_2008",2
"54117","FR87","dec_2009",2
"64941","FR87","dec_2010",5
"76749","FR87","dec_2011",1
"89541","FR87","dec_2012",0
"103317","FR87","dec_2013",0
"118077","FR87","dec_2014",4
"133821","FR87","dec_2015",0
"150549","FR87","dec_2016",1
"168261","FR87","dec_2017",1
"186957","FR87","dec_2018",0
"161","FR87","feb_2000",4
"2129","FR87","feb_2001",3
"5081","FR87","feb_2002",1
"9017","FR87","feb_2003",0
"13937","FR87","feb_2004",1
"19841","FR87","feb_2005",2
"26729","FR87","feb_2006",3
"34601","FR87","feb_2007",0
"43457","FR87","feb_2008",3
"53297","FR87","feb_2009",3
"64121","FR87","feb_2010",1
"75929","FR87","feb_2011",4
"88721","FR87","feb_2012",0
"102497","FR87","feb_2013",0
"117257","FR87","feb_2014",1
"133001","FR87","feb_2015",0
"149729","FR87","feb_2016",2
"167441","FR87","feb_2017",4
"186137","FR87","feb_2018",2
"79","FR87","jan_2000",1
"2047","FR87","jan_2001",1
"4999","FR87","jan_2002",1
"8935","FR87","jan_2003",0
"13855","FR87","jan_2004",0
"19759","FR87","jan_2005",3
"26647","FR87","jan_2006",3
"34519","FR87","jan_2007",1
"43375","FR87","jan_2008",7
"53215","FR87","jan_2009",0
"64039","FR87","jan_2010",4
"75847","FR87","jan_2011",1
"88639","FR87","jan_2012",1
"102415","FR87","jan_2013",1
"117175","FR87","jan_2014",0
"132919","FR87","jan_2015",0
"149647","FR87","jan_2016",2
"167359","FR87","jan_2017",4
"186055","FR87","jan_2018",0
"571","FR87","jul_2000",0
"2539","FR87","jul_2001",0
"5491","FR87","jul_2002",0
"9427","FR87","jul_2003",0
"14347","FR87","jul_2004",0
"20251","FR87","jul_2005",0
"27139","FR87","jul_2006",0
"35011","FR87","jul_2007",0
"43867","FR87","jul_2008",0
"53707","FR87","jul_2009",0
"64531","FR87","jul_2010",0
"76339","FR87","jul_2011",0
"89131","FR87","jul_2012",0
"102907","FR87","jul_2013",0
"117667","FR87","jul_2014",2
"133411","FR87","jul_2015",0
"150139","FR87","jul_2016",0
"167851","FR87","jul_2017",0
"186547","FR87","jul_2018",3
"489","FR87","jun_2000",0
"2457","FR87","jun_2001",3
"5409","FR87","jun_2002",2
"9345","FR87","jun_2003",0
"14265","FR87","jun_2004",5
"20169","FR87","jun_2005",0
"27057","FR87","jun_2006",0
"34929","FR87","jun_2007",2
"43785","FR87","jun_2008",2
"53625","FR87","jun_2009",0
"64449","FR87","jun_2010",1
"76257","FR87","jun_2011",1
"89049","FR87","jun_2012",1
"102825","FR87","jun_2013",1
"117585","FR87","jun_2014",2
"133329","FR87","jun_2015",0
"150057","FR87","jun_2016",0
"167769","FR87","jun_2017",0
"186465","FR87","jun_2018",1
"243","FR87","mar_2000",2
"2211","FR87","mar_2001",2
"5163","FR87","mar_2002",2
"9099","FR87","mar_2003",4
"14019","FR87","mar_2004",0
"19923","FR87","mar_2005",1
"26811","FR87","mar_2006",2
"34683","FR87","mar_2007",1
"43539","FR87","mar_2008",4
"53379","FR87","mar_2009",3
"64203","FR87","mar_2010",3
"76011","FR87","mar_2011",3
"88803","FR87","mar_2012",3
"102579","FR87","mar_2013",0
"117339","FR87","mar_2014",1
"133083","FR87","mar_2015",0
"149811","FR87","mar_2016",2
"167523","FR87","mar_2017",2
"186219","FR87","mar_2018",3
"407","FR87","may_2000",2
"2375","FR87","may_2001",1
"5327","FR87","may_2002",0
"9263","FR87","may_2003",0
"14183","FR87","may_2004",3
"20087","FR87","may_2005",1
"26975","FR87","may_2006",1
"34847","FR87","may_2007",1
"43703","FR87","may_2008",4
"53543","FR87","may_2009",0
"64367","FR87","may_2010",3
"76175","FR87","may_2011",3
"88967","FR87","may_2012",3
"102743","FR87","may_2013",2
"117503","FR87","may_2014",3
"133247","FR87","may_2015",0
"149975","FR87","may_2016",0
"167687","FR87","may_2017",2
"186383","FR87","may_2018",0
"899","FR87","nov_2000",0
"2867","FR87","nov_2001",1
"5819","FR87","nov_2002",2
"9755","FR87","nov_2003",1
"14675","FR87","nov_2004",0
"20579","FR87","nov_2005",1
"27467","FR87","nov_2006",2
"35339","FR87","nov_2007",0
"44195","FR87","nov_2008",2
"54035","FR87","nov_2009",0
"64859","FR87","nov_2010",0
"76667","FR87","nov_2011",0
"89459","FR87","nov_2012",2
"103235","FR87","nov_2013",0
"117995","FR87","nov_2014",0
"133739","FR87","nov_2015",1
"150467","FR87","nov_2016",1
"168179","FR87","nov_2017",1
"186875","FR87","nov_2018",1
"817","FR87","oct_2000",1
"2785","FR87","oct_2001",0
"5737","FR87","oct_2002",0
"9673","FR87","oct_2003",1
"14593","FR87","oct_2004",3
"20497","FR87","oct_2005",2
"27385","FR87","oct_2006",0
"35257","FR87","oct_2007",1
"44113","FR87","oct_2008",4
"53953","FR87","oct_2009",3
"64777","FR87","oct_2010",1
"76585","FR87","oct_2011",0
"89377","FR87","oct_2012",0
"103153","FR87","oct_2013",1
"117913","FR87","oct_2014",3
"133657","FR87","oct_2015",0
"150385","FR87","oct_2016",2
"168097","FR87","oct_2017",1
"186793","FR87","oct_2018",0
"735","FR87","sep_2000",0
"2703","FR87","sep_2001",0
"5655","FR87","sep_2002",0
"9591","FR87","sep_2003",0
"14511","FR87","sep_2004",2
"20415","FR87","sep_2005",1
"27303","FR87","sep_2006",2
"35175","FR87","sep_2007",0
"44031","FR87","sep_2008",0
"53871","FR87","sep_2009",1
"64695","FR87","sep_2010",0
"76503","FR87","sep_2011",0
"89295","FR87","sep_2012",0
"103071","FR87","sep_2013",3
"117831","FR87","sep_2014",0
"133575","FR87","sep_2015",0
"150303","FR87","sep_2016",1
"168015","FR87","sep_2017",1
"186711","FR87","sep_2018",0
"326","FR88","apr_2000",11
"2294","FR88","apr_2001",16
"5246","FR88","apr_2002",14
"9182","FR88","apr_2003",13
"14102","FR88","apr_2004",15
"20006","FR88","apr_2005",13
"26894","FR88","apr_2006",10
"34766","FR88","apr_2007",16
"43622","FR88","apr_2008",19
"53462","FR88","apr_2009",12
"64286","FR88","apr_2010",11
"76094","FR88","apr_2011",14
"88886","FR88","apr_2012",13
"102662","FR88","apr_2013",13
"117422","FR88","apr_2014",12
"133166","FR88","apr_2015",14
"149894","FR88","apr_2016",12
"167606","FR88","apr_2017",12
"186302","FR88","apr_2018",13
"654","FR88","aug_2000",7
"2622","FR88","aug_2001",10
"5574","FR88","aug_2002",11
"9510","FR88","aug_2003",10
"14430","FR88","aug_2004",10
"20334","FR88","aug_2005",14
"27222","FR88","aug_2006",2
"35094","FR88","aug_2007",14
"43950","FR88","aug_2008",10
"53790","FR88","aug_2009",12
"64614","FR88","aug_2010",5
"76422","FR88","aug_2011",4
"89214","FR88","aug_2012",9
"102990","FR88","aug_2013",15
"117750","FR88","aug_2014",8
"133494","FR88","aug_2015",6
"150222","FR88","aug_2016",2
"167934","FR88","aug_2017",12
"186630","FR88","aug_2018",9
"982","FR88","dec_2000",3
"2950","FR88","dec_2001",10
"5902","FR88","dec_2002",9
"9838","FR88","dec_2003",10
"14758","FR88","dec_2004",6
"20662","FR88","dec_2005",5
"27550","FR88","dec_2006",7
"35422","FR88","dec_2007",7
"44278","FR88","dec_2008",6
"54118","FR88","dec_2009",5
"64942","FR88","dec_2010",9
"76750","FR88","dec_2011",2
"89542","FR88","dec_2012",7
"103318","FR88","dec_2013",3
"118078","FR88","dec_2014",9
"133822","FR88","dec_2015",7
"150550","FR88","dec_2016",6
"168262","FR88","dec_2017",3
"186958","FR88","dec_2018",4
"162","FR88","feb_2000",10
"2130","FR88","feb_2001",9
"5082","FR88","feb_2002",3
"9018","FR88","feb_2003",7
"13938","FR88","feb_2004",10
"19842","FR88","feb_2005",4
"26730","FR88","feb_2006",6
"34602","FR88","feb_2007",11
"43458","FR88","feb_2008",7
"53298","FR88","feb_2009",7
"64122","FR88","feb_2010",7
"75930","FR88","feb_2011",8
"88722","FR88","feb_2012",7
"102498","FR88","feb_2013",7
"117258","FR88","feb_2014",7
"133002","FR88","feb_2015",6
"149730","FR88","feb_2016",3
"167442","FR88","feb_2017",14
"186138","FR88","feb_2018",8
"80","FR88","jan_2000",3
"2048","FR88","jan_2001",6
"5000","FR88","jan_2002",3
"8936","FR88","jan_2003",2
"13856","FR88","jan_2004",6
"19760","FR88","jan_2005",8
"26648","FR88","jan_2006",7
"34520","FR88","jan_2007",4
"43376","FR88","jan_2008",9
"53216","FR88","jan_2009",1
"64040","FR88","jan_2010",5
"75848","FR88","jan_2011",3
"88640","FR88","jan_2012",5
"102416","FR88","jan_2013",5
"117176","FR88","jan_2014",5
"132920","FR88","jan_2015",0
"149648","FR88","jan_2016",5
"167360","FR88","jan_2017",11
"186056","FR88","jan_2018",3
"572","FR88","jul_2000",15
"2540","FR88","jul_2001",11
"5492","FR88","jul_2002",11
"9428","FR88","jul_2003",19
"14348","FR88","jul_2004",13
"20252","FR88","jul_2005",16
"27140","FR88","jul_2006",15
"35012","FR88","jul_2007",17
"43868","FR88","jul_2008",13
"53708","FR88","jul_2009",9
"64532","FR88","jul_2010",7
"76340","FR88","jul_2011",3
"89132","FR88","jul_2012",6
"102908","FR88","jul_2013",6
"117668","FR88","jul_2014",7
"133412","FR88","jul_2015",14
"150140","FR88","jul_2016",9
"167852","FR88","jul_2017",8
"186548","FR88","jul_2018",19
"490","FR88","jun_2000",15
"2458","FR88","jun_2001",21
"5410","FR88","jun_2002",22
"9346","FR88","jun_2003",19
"14266","FR88","jun_2004",23
"20170","FR88","jun_2005",15
"27058","FR88","jun_2006",17
"34930","FR88","jun_2007",21
"43786","FR88","jun_2008",15
"53626","FR88","jun_2009",14
"64450","FR88","jun_2010",24
"76258","FR88","jun_2011",11
"89050","FR88","jun_2012",23
"102826","FR88","jun_2013",16
"117586","FR88","jun_2014",18
"133330","FR88","jun_2015",18
"150058","FR88","jun_2016",13
"167770","FR88","jun_2017",11
"186466","FR88","jun_2018",22
"244","FR88","mar_2000",12
"2212","FR88","mar_2001",10
"5164","FR88","mar_2002",11
"9100","FR88","mar_2003",11
"14020","FR88","mar_2004",9
"19924","FR88","mar_2005",8
"26812","FR88","mar_2006",12
"34684","FR88","mar_2007",10
"43540","FR88","mar_2008",15
"53380","FR88","mar_2009",11
"64204","FR88","mar_2010",9
"76012","FR88","mar_2011",13
"88804","FR88","mar_2012",8
"102580","FR88","mar_2013",6
"117340","FR88","mar_2014",10
"133084","FR88","mar_2015",6
"149812","FR88","mar_2016",9
"167524","FR88","mar_2017",7
