"hexid","ATT","CI.lower","CI.upper","period","OmittedControl","insig"
"ALL",2.26909663342709,-5.55736254372438,10.0955558105786,"0-36","CT20",TRUE
"ALL",2.4283378261085,-5.3590298504033,10.2157055026203,"0-36","CT21",TRUE
"ALL",2.69557297580201,-5.08744880617019,10.4785947577742,"0-36","CT22",TRUE
"ALL",2.33688133194849,-5.47580356352281,10.1495662274198,"0-36","CT23",TRUE
"ALL",2.26334050799421,-5.56041876224791,10.0870997782363,"0-36","CT28",TRUE
"ALL",2.36276348900342,-5.44647781618496,10.1720047941918,"0-36","CT29",TRUE
"ALL",2.59619500187163,-5.17779514376739,10.3701851475106,"0-36","CT31",TRUE
"ALL",2.24246880954374,-5.5710049972034,10.0559426162909,"0-36","CT32",TRUE
"ALL",2.22579254619897,-5.60600353769703,10.057588630095,"0-36","CT36",TRUE
"ALL",2.44248158609614,-5.36135452003061,10.2463176922229,"0-36","CT37",TRUE
"ALL",2.32504814154973,-5.46690599295453,10.117002276054,"0-36","CT38",TRUE
"ALL",2.30172820204624,-5.50313652428736,10.1065929283798,"0-36","CT39",TRUE
"ALL",2.88767880351552,-4.85084323850575,10.6262008455368,"0-36","CT4",TRUE
"ALL",2.46840352931078,-5.32324553006714,10.2600525886887,"0-36","CT42",TRUE
"ALL",2.39941048781955,-5.40687455745712,10.2056955330962,"0-36","CT43",TRUE
"ALL",1.93640622832513,-5.89991883803665,9.7727312946869,"0-36","CT44",TRUE
"ALL",2.39454936092676,-5.41150025134643,10.2005989732,"0-36","CT47",TRUE
"ALL",2.32273974559016,-5.4962170597672,10.1416965509475,"0-36","CT48",TRUE
"ALL",2.354728922012,-5.46484667535152,10.1743045193755,"0-36","CT49",TRUE
"ALL",2.39495956142952,-5.4075206786672,10.1974398015262,"0-36","CT5",TRUE
"ALL",2.55762908387363,-5.24123490135936,10.3564930691066,"0-36","CT52",TRUE
"ALL",2.36058516213836,-5.44908885883799,10.1702591831147,"0-36","CT53",TRUE
"ALL",2.51836909493177,-5.26614724478099,10.3028854346445,"0-36","CT54",TRUE
"ALL",2.60040334161546,-5.17921420014808,10.380020883379,"0-36","CT56",TRUE
"ALL",2.33741877885284,-5.47660967053776,10.1514472282434,"0-36","CT57",TRUE
"ALL",2.3349783314576,-5.49309269301837,10.1630493559336,"0-36","CT58",TRUE
"ALL",2.59368618534107,-5.18125397579293,10.3686263464751,"0-36","CT59",TRUE
"ALL",2.52548322227313,-5.26145989235876,10.312426336905,"0-36","CT6",TRUE
"ALL",2.31302611159954,-5.50525594753522,10.1313081707343,"0-36","CT60",TRUE
"ALL",2.46316448480244,-5.33581727585943,10.2621462454643,"0-36","CT61",TRUE
"ALL",2.64023547838053,-5.13107187064912,10.4115428274102,"0-36","CT9",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.14112190165485,-5.69518819530561,9.97743199861531,"0-36","CT1",TRUE
"ALL",2.14638957234505,-5.69646294908131,9.98924209377142,"0-36","CT12",TRUE
"ALL",2.86448059237805,-4.93060456069963,10.6595657454557,"0-36","CT13",TRUE
"ALL",2.22707131280731,-5.30697722630963,9.76111985192424,"0-36","CT16",TRUE
"ALL",2.17383078573642,-5.68266585948695,10.0303274309598,"0-36","CT19",TRUE
"ALL",2.18927151250835,-5.63432453731049,10.0128675623272,"0-36","CT2",TRUE
"ALL",2.16976042482201,-5.66577007538606,10.0052909250301,"0-36","CT20",TRUE
"ALL",2.48737132209621,-5.31193788416501,10.2866805283574,"0-36","CT22",TRUE
"ALL",2.33711852146976,-5.54931706187771,10.2235541048172,"0-36","CT28",TRUE
"ALL",2.15816170844316,-5.66551467371918,9.98183809060549,"0-36","CT29",TRUE
"ALL",2.17553004940291,-5.69525602787157,10.0463161266774,"0-36","CT31",TRUE
"ALL",2.01829841815049,-5.71566144846635,9.75225828476733,"0-36","CT32",TRUE
"ALL",2.20175125077321,-5.61597874166309,10.0194812432095,"0-36","CT37",TRUE
"ALL",2.31072322266252,-5.44472196291787,10.0661684082429,"0-36","CT38",TRUE
"ALL",2.30935354588743,-5.46460664996897,10.0833137417438,"0-36","CT4",TRUE
"ALL",2.13430006226329,-5.79054797371916,10.0591480982457,"0-36","CT42",TRUE
"ALL",2.07564207332211,-5.75403929880993,9.90532344545414,"0-36","CT43",TRUE
"ALL",2.01945194701917,-5.74387574035164,9.78277963438998,"0-36","CT44",TRUE
"ALL",2.20567215374196,-5.66261428241187,10.0739585898958,"0-36","CT47",TRUE
"ALL",2.17623900006713,-5.67655128930423,10.0290292894385,"0-36","CT48",TRUE
"ALL",2.23412858644417,-5.64224414273688,10.1105013156252,"0-36","CT49",TRUE
"ALL",1.99337300339922,-5.86209218299044,9.84883818978887,"0-36","CT5",TRUE
"ALL",2.1625659219105,-5.66402141393222,9.98915325775322,"0-36","CT52",TRUE
"ALL",2.19538354227067,-5.69412510444568,10.084892188987,"0-36","CT53",TRUE
"ALL",2.18850591400079,-5.68849412974563,10.0655059577472,"0-36","CT54",TRUE
"ALL",2.21131944028195,-5.65594512472308,10.078584005287,"0-36","CT56",TRUE
"ALL",2.15055923746538,-5.69579228189014,9.99691075682089,"0-36","CT57",TRUE
"ALL",1.93376303499841,-5.93926104874992,9.80678711874673,"0-36","CT58",TRUE
"ALL",2.14909671667751,-5.70461349015397,10.002806923509,"0-36","CT59",TRUE
"ALL",2.03652899529914,-5.79506599788129,9.86812398847956,"0-36","CT6",TRUE
"ALL",2.1626851858161,-5.68638182407272,10.0117521957049,"0-36","CT60",TRUE
"ALL",2.18001037650509,-5.65256602443687,10.0125867774471,"0-36","CT61",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT1",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT12",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT13",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT16",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT19",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT2",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT20",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT22",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT25",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT27",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT28",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT29",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT31",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT32",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT37",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT38",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT4",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT42",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT43",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT44",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT47",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT48",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT49",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT5",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT52",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT53",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT54",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT56",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT57",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT58",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT59",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT6",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT60",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT61",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT1",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT12",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT13",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT16",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT19",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT2",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT20",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT22",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT25",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT28",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT29",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT31",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT32",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT37",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT38",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT4",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT42",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT43",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT44",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT47",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT48",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT49",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT5",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT52",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT53",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT54",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT56",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT57",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT58",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT59",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT6",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT60",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT61",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.59782732186394,-5.26048870345948,10.4561433471874,"0-36","CT1",TRUE
"ALL",2.50818829919047,-5.30141501849181,10.3177916168728,"0-36","CT12",TRUE
"ALL",2.63638463605652,-5.1824979293667,10.4552672014797,"0-36","CT13",TRUE
"ALL",1.24253215237384,-6.30246251129357,8.78752681604126,"0-36","CT16",TRUE
"ALL",2.5418364041699,-5.29338775638808,10.3770605647279,"0-36","CT19",TRUE
"ALL",2.51931175782947,-5.29608459990921,10.3347081155681,"0-36","CT2",TRUE
"ALL",2.50918323243252,-5.30871642188394,10.327082886749,"0-36","CT20",TRUE
"ALL",2.42481353292055,-5.37601637209686,10.225643437938,"0-36","CT22",TRUE
"ALL",2.71776801402083,-5.09349306629998,10.5290290943416,"0-36","CT25",TRUE
"ALL",2.50110825911332,-5.3360219829514,10.338238501178,"0-36","CT28",TRUE
"ALL",2.52811491204772,-5.29334867972661,10.349578503822,"0-36","CT29",TRUE
"ALL",2.55804213034298,-5.27281616176608,10.388900422452,"0-36","CT31",TRUE
"ALL",2.70374384622821,-5.02902655036001,10.4365142428164,"0-36","CT32",TRUE
"ALL",2.57088589283649,-5.25534069225906,10.397112477932,"0-36","CT37",TRUE
"ALL",0.912828286234746,-6.94342171402854,8.76907828649803,"0-36","CT38",TRUE
"ALL",2.6556041010415,-5.18224756981657,10.4934557718996,"0-36","CT4",TRUE
"ALL",2.50465405668578,-5.30829637244939,10.3176044858209,"0-36","CT42",TRUE
"ALL",2.49346327723832,-5.29518270197636,10.282109256453,"0-36","CT43",TRUE
"ALL",2.62852959106784,-5.20981342768765,10.4668726098233,"0-36","CT44",TRUE
"ALL",2.55993316493608,-5.28021572682134,10.4000820566935,"0-36","CT47",TRUE
"ALL",2.5500497357194,-5.27443899252047,10.3745384639593,"0-36","CT48",TRUE
"ALL",2.54609852148146,-5.28813034130376,10.3803273842667,"0-36","CT49",TRUE
"ALL",2.66348873230624,-5.178098937114,10.5050764017265,"0-36","CT5",TRUE
"ALL",2.53979464456298,-5.29050431264326,10.3700936017692,"0-36","CT52",TRUE
"ALL",2.54268283241945,-5.26858717141045,10.3539528362494,"0-36","CT53",TRUE
"ALL",2.59238894443507,-5.22821760841579,10.4129954972859,"0-36","CT54",TRUE
"ALL",0.931408145586127,-6.92521995017773,8.78803624134999,"0-36","CT56",TRUE
"ALL",2.5293497611837,-5.30327453643489,10.3619740588023,"0-36","CT57",TRUE
"ALL",2.58110931560839,-5.25232094142018,10.414539572637,"0-36","CT58",TRUE
"ALL",2.6095257067499,-5.23093449077821,10.449985904278,"0-36","CT59",TRUE
"ALL",2.58653119036199,-5.21803378274365,10.3910961634676,"0-36","CT6",TRUE
"ALL",2.48731682870721,-5.31767067361062,10.2923043310251,"0-36","CT60",TRUE
"ALL",2.56200427955214,-5.27951546296013,10.4035240220644,"0-36","CT61",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.51460846710178,-5.32145780223035,10.3506747364339,"0-36","CT1",TRUE
"ALL",2.46232398526162,-5.38161370664911,10.3062616771724,"0-36","CT12",TRUE
"ALL",2.35535536590117,-5.48896439574757,10.1996751275499,"0-36","CT13",TRUE
"ALL",2.23186418918999,-5.17541401274243,9.6391423911224,"0-36","CT16",TRUE
"ALL",2.55574982878823,-5.32184895010148,10.4333486076779,"0-36","CT19",TRUE
"ALL",2.52178360220844,-5.34385335030541,10.3874205547223,"0-36","CT2",TRUE
"ALL",2.50074751214833,-5.35686204629622,10.3583570705929,"0-36","CT20",TRUE
"ALL",2.22604389061402,-5.59720572369177,10.0492935049198,"0-36","CT22",TRUE
"ALL",2.76439413184818,-5.12515207732364,10.65394034102,"0-36","CT25",TRUE
"ALL",2.38494331374273,-5.42016501557434,10.1900516430598,"0-36","CT28",TRUE
"ALL",2.55678583872849,-5.32350975572187,10.4370814331789,"0-36","CT29",TRUE
"ALL",2.52526438059839,-5.32685084038675,10.3773796015835,"0-36","CT31",TRUE
"ALL",2.49444349150743,-5.25804557276577,10.2469325557806,"0-36","CT32",TRUE
"ALL",2.59212785372804,-5.28117383135983,10.4654295388159,"0-36","CT37",TRUE
"ALL",2.51621796187748,-5.34025899469348,10.3726949184484,"0-36","CT38",TRUE
"ALL",2.56434642075515,-5.28670996559076,10.415402807101,"0-36","CT4",TRUE
"ALL",2.5540121562106,-5.32526821374705,10.4332925261683,"0-36","CT42",TRUE
"ALL",2.58100105890187,-5.29776182727797,10.4597639450817,"0-36","CT43",TRUE
"ALL",2.67287742480785,-5.20103196920017,10.5467868188159,"0-36","CT44",TRUE
"ALL",2.53868130462601,-5.33548651856196,10.412849127814,"0-36","CT47",TRUE
"ALL",2.46578918920654,-5.37393591269373,10.3055142911068,"0-36","CT48",TRUE
"ALL",2.55509096141115,-5.31886372833178,10.4290456511541,"0-36","CT49",TRUE
"ALL",2.59095650485727,-5.2598528354333,10.4417658451478,"0-36","CT5",TRUE
"ALL",2.52148719579217,-5.33106672171623,10.3740411133006,"0-36","CT52",TRUE
"ALL",2.57692236101288,-5.30957547647835,10.4634201985041,"0-36","CT53",TRUE
"ALL",2.56072524616063,-5.31475734423262,10.4362078365539,"0-36","CT54",TRUE
"ALL",2.52673340137007,-5.35223429527241,10.4057010980125,"0-36","CT56",TRUE
"ALL",2.42920638035132,-5.39852348723648,10.2569362479391,"0-36","CT57",TRUE
"ALL",2.56430853765933,-5.28053625028402,10.4091533256027,"0-36","CT58",TRUE
"ALL",2.52757608502273,-5.32536266544942,10.3805148354949,"0-36","CT59",TRUE
"ALL",2.57706823203759,-5.26637110682656,10.4205075709017,"0-36","CT6",TRUE
"ALL",2.50894564486777,-5.35279121065246,10.370682500388,"0-36","CT60",TRUE
"ALL",2.47486144093952,-5.37814922015579,10.3278721020348,"0-36","CT61",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT1",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT12",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT13",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT16",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT19",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT2",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT20",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT22",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT28",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT29",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT31",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT32",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT37",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT38",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT4",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT42",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT43",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT44",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT47",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT48",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT49",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT5",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT52",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT53",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT54",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT56",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT57",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT58",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT59",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT6",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT60",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","CT61",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.51571072058356,-5.3000721996399,10.331493640807,"0-36","CT1",TRUE
"ALL",2.65649449160671,-5.14359015963768,10.4565791428511,"0-36","CT12",TRUE
"ALL",3.0519225795873,-4.70214480510818,10.8059899642828,"0-36","CT13",TRUE
"ALL",5.72235542816229,-1.77667277715452,13.2213836334791,"0-36","CT16",TRUE
"ALL",2.98290156736752,-4.77420399871316,10.7400071334482,"0-36","CT19",TRUE
"ALL",2.54676486941942,-5.26585459338282,10.3593843322217,"0-36","CT2",TRUE
"ALL",2.74528836322414,-5.04228751174479,10.5328642381931,"0-36","CT20",TRUE
"ALL",2.87534996880038,-4.90659037141405,10.6572903090148,"0-36","CT22",TRUE
"ALL",3.3391545982475,-4.42140210435276,11.0997113008478,"0-36","CT25",TRUE
"ALL",2.69247851122288,-5.09803242132771,10.4829894437735,"0-36","CT28",TRUE
"ALL",2.4797476881948,-5.3403162680932,10.2998116444828,"0-36","CT29",TRUE
"ALL",2.97392068901099,-4.78787062110427,10.7357119991262,"0-36","CT31",TRUE
"ALL",4.43423849786556,-3.22031086918068,12.0887878649118,"0-36","CT32",TRUE
"ALL",2.74158744237064,-5.05110490403489,10.5342797887762,"0-36","CT37",TRUE
"ALL",3.13735527628483,-4.64033949607977,10.9150500486494,"0-36","CT38",TRUE
"ALL",3.04786573452264,-4.69771256387041,10.7934440329157,"0-36","CT4",TRUE
"ALL",2.79308258216983,-4.98794387490411,10.5741090392438,"0-36","CT42",TRUE
"ALL",2.67738993683174,-5.11586497278936,10.4706448464528,"0-36","CT43",TRUE
"ALL",2.637592879178,-5.18147889976773,10.4566646581237,"0-36","CT44",TRUE
"ALL",2.54540738410649,-5.2700223707481,10.3608371389611,"0-36","CT47",TRUE
"ALL",2.55141673595146,-5.26583909960631,10.3686725715092,"0-36","CT48",TRUE
"ALL",2.83235895334438,-4.9455752963834,10.6102932030722,"0-36","CT49",TRUE
"ALL",2.76837710425817,-5.01233657388453,10.5490907824009,"0-36","CT5",TRUE
"ALL",2.56657356064117,-5.24595258102238,10.3790997023047,"0-36","CT52",TRUE
"ALL",2.62226803619093,-5.18589830016499,10.4304343725468,"0-36","CT53",TRUE
"ALL",2.59654838227334,-5.21510868247035,10.408205447017,"0-36","CT54",TRUE
"ALL",3.26803848568642,-4.46599364725554,11.0020706186284,"0-36","CT56",TRUE
"ALL",2.5793612820307,-5.22731763198193,10.3860401960433,"0-36","CT57",TRUE
"ALL",2.68242293236732,-5.10627762796892,10.4711234927036,"0-36","CT58",TRUE
"ALL",2.66692332088621,-5.13444690455004,10.4682935463224,"0-36","CT59",TRUE
"ALL",2.56550287120016,-5.24999876088469,10.381004503285,"0-36","CT6",TRUE
"ALL",2.56178203119695,-5.24806264166802,10.3716267040619,"0-36","CT60",TRUE
"ALL",2.61895668081418,-5.18687875379643,10.4247921154248,"0-36","CT61",TRUE
"ALL",2.46232309455018,-5.35309779475534,10.2777439838557,"0-36","NONE",TRUE
"ALL",2.0914228107898,-5.7346115578485,9.91745717942811,"0-36","CT1",TRUE
"ALL",2.07028547599871,-5.75386288107712,9.89443383307453,"0-36","CT12",TRUE
"ALL",1.98943571927263,-5.84522376727532,9.82409520582059,"0-36","CT15",TRUE
"ALL",8.32006876729627,0.653737904041298,15.9863996305512,"0-36","CT16",FALSE
"ALL",2.08036863488102,-5.74613233737256,9.9068696071346,"0-36","CT19",TRUE
"ALL",2.03019373748367,-5.79982269831863,9.86021017328597,"0-36","CT2",TRUE
"ALL",2.0348552403955,-5.79506931447042,9.86477979526143,"0-36","CT20",TRUE
"ALL",1.99555595203723,-5.83784267335555,9.82895457743001,"0-36","CT24",TRUE
"ALL",2.07590754470757,-5.75204800806326,9.9038630974784,"0-36","CT28",TRUE
"ALL",1.97898380708707,-5.85561800577871,9.81358561995286,"0-36","CT29",TRUE
