"","HEXID","date","tmean","tmax","ppt"
"21179","FR24","nov_2016",13.2883101190839,20.2280714852469,34.8845953260149
"21180","FR24","dec_2016",8.25435751960391,13.6995238803682,87.8621428353446
"21181","FR24","jan_2017",7.96211939766293,12.3877619107564,200.687381562733
"21182","FR24","feb_2017",10.6383100691296,15.7447142601013,78.5165475209554
"21183","FR24","mar_2017",12.8280482746306,19.5643809409369,21.7736667451404
"21184","FR24","apr_2017",14.4494292849586,21.9686665762038,15.987523828234
"21185","FR24","may_2017",18.6043342181614,26.739904721578,2.19192855982553
"21186","FR24","jun_2017",24.1711678732009,32.7355953398205,0.592404764195505
"21187","FR24","jul_2017",27.9914062136695,36.674643107823,0.00211904765594573
"21188","FR24","aug_2017",27.2614060810634,35.5375236783709,0.117666668643887
"21189","FR24","sep_2017",22.647953532991,30.3942857923962,10.0148333140782
"21190","FR24","oct_2017",18.1576199531555,26.2571666808355,0.126309522826757
"21191","FR24","nov_2017",13.5975244839986,20.074714251927,8.16926189263662
"21192","FR24","dec_2017",10.1555005028134,17.2219999404181,2.35404762058031
"21193","FR24","jan_2018",11.157786210378,17.0479523567926,30.7211429050991
"21194","FR24","feb_2018",9.49495276950655,16.9116666884649,5.69326191289084
"21195","FR24","mar_2018",11.1585957322802,17.0162618727911,122.250286283947
"21196","FR24","apr_2018",15.6245007742019,23.1905474435715,20.8282380898794
"21197","FR24","may_2018",18.1236674672081,25.9804285140265,0.766047615056214
"21198","FR24","jun_2018",23.0138818650019,32.0862855911255,0
"21199","FR24","jul_2018",28.4134298506237,36.68557148888,0.00738095273707239
"21200","FR24","aug_2018",26.2240011578514,34.9704045795259,0
"21201","FR24","sep_2018",23.2205012185233,32.124095190139,0.0196190477553977
"21202","FR24","oct_2018",18.1188105174473,25.1588332766578,4.85114289075136
"21203","FR24","nov_2018",13.3441197077433,20.2096430006481,43.7449287687029
"21204","FR24","dec_2018",9.11902425402687,13.7974761781238,33.5619760694958
"21205","FR25","jan_2000",6.23927303335883,11.6746363531459,70.1887729818171
