"","HEXID","date","gv","npv","mesma"
"32061","FR89","may_2003",0.178715968517491,0.508223279542672,0.686939248060163
"32062","FR89","may_2004",0.183993302094966,0.554123140133727,0.738116442228693
"32063","FR89","may_2005",0.230927651041315,0.50549027495356,0.736417925994875
"32064","FR89","may_2006",0.245129122238965,0.463973792584398,0.709102914823363
"32065","FR89","may_2007",0.132798791900348,0.545557272260411,0.678356064160759
"32066","FR89","may_2009",0.161275326407318,0.473166687684324,0.634442014091642
"32067","FR89","may_2010",0.243953571095856,0.513113275929102,0.757066847024959
"32068","FR89","may_2011",0.219919963071975,0.511962544701746,0.731882507773721
"32069","FR89","may_2013",0.165899107203021,0.485991549166067,0.651890656369088
"32070","FR89","may_2014",0.134042934913971,0.436521834615696,0.570564769529667
"32071","FR89","may_2015",0.152141738026628,0.46407063194503,0.616212369971658
"32072","FR89","may_2016",0.18825105588575,0.519982364389025,0.708233420274775
"32073","FR89","may_2017",0.207832637800537,0.554371256745356,0.762203894545893
"32074","FR89","may_2018",0.189924058705274,0.541426215793825,0.731350274499099
"32075","FR89","nov_2002",0.175959428795884,0.538592109315899,0.714551538111783
"32076","FR89","nov_2003",0.148223889862119,0.433212441613495,0.581436331475614
"32077","FR89","nov_2004",0.296984806346185,0.473168111275713,0.770152917621898
"32078","FR89","nov_2005",0.142106455696059,0.536389422496539,0.678495878192598
"32079","FR89","nov_2006",0.124194663242174,0.588806980067718,0.713001643309892
