"","hexid","TE","seTE","period","OmittedControl"
"903","FR18",-0.195949581218035,13.7765226111095,"13-24","CT28"
"904","FR18",-1.16020692718587,15.9380400989684,"25-36","CT28"
"905","FR18",-0.475533014564862,28.2156650638751,"0-36","CT29"
"906","FR18",-0.556407278113395,17.3095461486041,"0-12","CT29"
"907","FR18",0.78149128968037,14.8366820868148,"13-24","CT29"
"908","FR18",-0.700617026131837,16.6245671155948,"25-36","CT29"
"909","FR18",2.27413875155322,13.1032352147452,"0-36","CT30"
"910","FR18",-0.00945429980549761,8.99352158902628,"0-12","CT30"
"911","FR18",1.39431990819515,7.02003419734239,"13-24","CT30"
"912","FR18",0.889273143163566,6.44441326955375,"25-36","CT30"
"913","FR18",-0.290071778445277,27.4165209582284,"0-36","CT31"
"914","FR18",-0.640233644431832,16.6429808148897,"0-12","CT31"
"915","FR18",0.791033491608416,14.3934243528652,"13-24","CT31"
"916","FR18",-0.440871625621861,16.3556151350701,"25-36","CT31"
"917","FR18",-0.241907227628337,26.6088612245111,"0-36","CT32"
"918","FR18",-0.323957928014178,16.0880840833871,"0-12","CT32"
"919","FR18",0.7000608143973,14.1557752643972,"13-24","CT32"
"920","FR18",-0.618010114011458,15.7739999003118,"25-36","CT32"
"921","FR18",-0.207751431491948,27.0520228272618,"0-36","CT36"
"922","FR18",-0.368343371354195,16.530662189875,"0-12","CT36"
"923","FR18",0.819836801352922,14.0932221242123,"13-24","CT36"
"924","FR18",-0.659244861490675,16.1223520854913,"25-36","CT36"
"925","FR18",0.159516244368215,27.1269178337795,"0-36","CT37"
"926","FR18",-0.482480486477398,16.5428978249434,"0-12","CT37"
"927","FR18",0.913277419733131,14.4152343694386,"13-24","CT37"
"928","FR18",-0.271280688887519,15.9500225952273,"25-36","CT37"
"929","FR18",0.887724086916489,28.7950679090699,"0-36","CT38"
"930","FR18",-0.0754627339549847,17.2962452179945,"0-12","CT38"
"931","FR18",1.66308176248015,15.7535924705023,"13-24","CT38"
"932","FR18",-0.699894941608672,16.7875001569705,"25-36","CT38"
"933","FR18",-1.10916304231485,26.5253354574699,"0-36","CT39"
"934","FR18",-1.14479620153472,16.6107705600053,"0-12","CT39"
"935","FR18",0.879759928872944,13.617922425539,"13-24","CT39"
"936","FR18",-0.844126769653073,15.5636728103032,"25-36","CT39"
"937","FR18",-1.26197003830369,24.6373140341953,"0-36","CT4"
"938","FR18",-1.16086960774821,15.0445660112407,"0-12","CT4"
"939","FR18",0.62702603028512,13.1038114296898,"13-24","CT4"
"940","FR18",-0.7281264608406,14.455047643232,"25-36","CT4"
"941","FR18",-0.458335131458418,27.3236098383515,"0-36","CT42"
"942","FR18",-0.60784458070758,17.1363741692277,"0-12","CT42"
"943","FR18",0.826964831550582,14.0921205765433,"13-24","CT42"
"944","FR18",-0.67745538230142,15.9479300408186,"25-36","CT42"
"945","FR18",0.316701031019187,25.6467219991971,"0-36","CT43"
"946","FR18",-0.343800851189903,15.8496309008782,"0-12","CT43"
"947","FR18",1.05880576188629,13.2547445266898,"13-24","CT43"
"948","FR18",-0.398303879677202,15.1939230333121,"25-36","CT43"
"949","FR18",-9.62594061932381,22.2255364198191,"0-36","CT44"
"950","FR18",-4.02273402145423,13.9917257770292,"0-12","CT44"
"951","FR18",-1.84059892367592,11.3243850332172,"13-24","CT44"
"952","FR18",-3.76260767419366,13.0370388719436,"25-36","CT44"
"953","FR18",-0.316534886169155,30.1517696707198,"0-36","CT47"
"954","FR18",-0.552751299820431,18.5846896019133,"0-12","CT47"
"955","FR18",0.848562740619934,15.5238935950306,"13-24","CT47"
"956","FR18",-0.612346326968658,17.9651678068101,"25-36","CT47"
"957","FR18",0.138851536639353,26.6813470913601,"0-36","CT48"
"958","FR18",-0.342507002689393,16.4541590687466,"0-12","CT48"
"959","FR18",0.947288724296217,14.1180007911495,"13-24","CT48"
"960","FR18",-0.46593018496747,15.5511088225603,"25-36","CT48"
"961","FR18",-0.39164230849063,26.6734314339169,"0-36","CT49"
"962","FR18",-0.568720857539143,16.7136846027179,"0-12","CT49"
"963","FR18",0.85678697613434,13.8107707238554,"13-24","CT49"
"964","FR18",-0.679708427085826,15.536643893513,"25-36","CT49"
"965","FR18",-3.70945644948405,26.9257952402608,"0-36","CT5"
"966","FR18",-2.12735485719981,16.1727921018575,"0-12","CT5"
"967","FR18",-0.428185959414825,14.0403520796408,"13-24","CT5"
"968","FR18",-1.15391563286941,16.3189386428859,"25-36","CT5"
"969","FR18",0.685464512154325,26.7605212289294,"0-36","CT52"
"970","FR18",-0.141874720314385,16.5919229592124,"0-12","CT52"
"971","FR18",1.20833326880067,14.0833340962531,"13-24","CT52"
"972","FR18",-0.380994036331956,15.5721960459294,"25-36","CT52"
"973","FR18",-0.393775412335325,23.2104394768164,"0-36","CT53"
"974","FR18",-0.549656365868048,14.5350933233881,"0-12","CT53"
"975","FR18",0.809589262916088,12.1818852077465,"13-24","CT53"
"976","FR18",-0.653708309383365,13.3812269830774,"25-36","CT53"
"977","FR18",-0.255630913113955,25.847126648525,"0-36","CT54"
"978","FR18",-0.532630863710029,15.9456795219804,"0-12","CT54"
"979","FR18",0.863730566504308,13.6690025304962,"13-24","CT54"
"980","FR18",-0.586730615908234,15.0654449117334,"25-36","CT54"
"981","FR18",0.833686451465478,25.8074580125881,"0-36","CT56"
"982","FR18",-0.15859152016718,16.3802812079387,"0-12","CT56"
"983","FR18",1.10937207323991,13.4705918245486,"13-24","CT56"
"984","FR18",-0.117094101607255,14.7055918791714,"25-36","CT56"
"985","FR18",-0.356231445338108,26.8565416873252,"0-36","CT57"
"986","FR18",-0.55053572132701,16.5911091847711,"0-12","CT57"
"987","FR18",0.819781818477479,13.9928545183616,"13-24","CT57"
"988","FR18",-0.625477542488577,15.8179944951946,"25-36","CT57"
"989","FR18",1.22504566299718,24.7679961258167,"0-36","CT58"
"990","FR18",0.157375076047091,15.4139235714606,"0-12","CT58"
"991","FR18",1.16182105047196,12.8020832831255,"13-24","CT58"
"992","FR18",-0.0941504635218768,14.5592326663723,"25-36","CT58"
"993","FR18",0.832635499490727,25.3973754233116,"0-36","CT59"
"994","FR18",-0.0528331875826016,15.6648913205291,"0-12","CT59"
"995","FR18",1.07538949086526,13.1707105539453,"13-24","CT59"
"996","FR18",-0.189920803791935,15.0389574709432,"25-36","CT59"
"997","FR18",-1.15998827507276,27.0287450921508,"0-36","CT6"
"998","FR18",-0.877261757959446,16.545992114422,"0-12","CT6"
"999","FR18",0.626494733803508,14.1734073602469,"13-24","CT6"
"1000","FR18",-0.90922125091682,15.9968037434498,"25-36","CT6"
"1001","FR18",-0.169745429742775,27.7187958685739,"0-36","CT60"
"1002","FR18",-0.473426087851547,17.2979851061679,"0-12","CT60"
"1003","FR18",0.898573088401402,14.2790298600184,"13-24","CT60"
"1004","FR18",-0.59489243029263,16.285596763004,"25-36","CT60"
"1005","FR18",0.233970151251836,26.8967881640306,"0-36","CT61"
"1006","FR18",-0.330835552557835,16.5092542124158,"0-12","CT61"
"1007","FR18",0.965080018329424,14.0398267396823,"13-24","CT61"
"1008","FR18",-0.400274314519753,15.9300032646032,"25-36","CT61"
"1009","FR18",-0.512084435076917,25.7066164210104,"0-36","CT9"
"1010","FR18",-0.511366204303365,15.7358628883145,"0-12","CT9"
"1011","FR18",0.792658097439252,13.554052774772,"13-24","CT9"
"1012","FR18",-0.793376328212804,15.1492706212484,"25-36","CT9"
"1013","FR41",5.87588122851529,26.479398784213,"0-36","CT1"
"1014","FR41",6.11338413326527,16.3766190708547,"0-12","CT1"
"1015","FR41",-0.637441726856976,13.8538146243233,"13-24","CT1"
"1016","FR41",0.399938822107,15.5253575848154,"25-36","CT1"
"1017","FR41",6.63571461942657,25.3847685026878,"0-36","CT12"
"1018","FR41",6.259095767678,15.7130523295733,"0-12","CT12"
"1019","FR41",-0.409444604220153,13.3659762566377,"13-24","CT12"
"1020","FR41",0.786063455968727,14.7931449371031,"25-36","CT12"
"1021","FR41",-15.0225252584605,26.0778188127464,"0-36","CT13"
"1022","FR41",-2.43154022100552,15.1186915205342,"0-12","CT13"
"1023","FR41",-6.14194940098152,14.2139397450162,"13-24","CT13"
"1024","FR41",-6.44903563647347,15.7937239960184,"25-36","CT13"
"1025","FR41",0.482956202673814,26.0013722154801,"0-36","CT16"
"1026","FR41",4.58463659181922,15.8422922730649,"0-12","CT16"
"1027","FR41",-2.5789209851879,13.8453880584864,"13-24","CT16"
"1028","FR41",-1.5227594039575,15.2773807353438,"25-36","CT16"
"1029","FR41",5.91720302137279,25.6113266536466,"0-36","CT19"
"1030","FR41",5.92845117375934,15.8711964788022,"0-12","CT19"
"1031","FR41",-0.662507171544638,13.2175662485679,"13-24","CT19"
"1032","FR41",0.651259019158084,15.1440126041866,"25-36","CT19"
"1033","FR41",6.3402027368734,25.9025904904057,"0-36","CT2"
"1034","FR41",6.12541965078587,15.788986672504,"0-12","CT2"
"1035","FR41",-0.519553006036954,13.6119168929208,"13-24","CT2"
"1036","FR41",0.73433609212449,15.3742581111858,"25-36","CT2"
"1037","FR41",6.53756495162991,27.2204061316796,"0-36","CT20"
"1038","FR41",6.18201083323591,16.7182615843964,"0-12","CT20"
"1039","FR41",-0.444700975272794,14.2233614865265,"13-24","CT20"
"1040","FR41",0.80025509366679,16.0980193686325,"25-36","CT20"
"1041","FR41",6.26866104673342,24.2386590246072,"0-36","CT21"
"1042","FR41",6.05874521479418,15.1132543690995,"0-12","CT21"
"1043","FR41",-0.516080578304038,12.6023349538003,"13-24","CT21"
"1044","FR41",0.725996410243277,14.1521478015985,"25-36","CT21"
"1045","FR41",5.97452017746755,26.6786642205879,"0-36","CT22"
"1046","FR41",5.97657422404559,16.4726520831686,"0-12","CT22"
"1047","FR41",-0.842664730797636,14.0452929679927,"13-24","CT22"
"1048","FR41",0.8406106842196,15.5927099435925,"25-36","CT22"
"1049","FR41",6.44436007560249,26.9582060814128,"0-36","CT23"
"1050","FR41",6.18338461520163,16.7504742416369,"0-12","CT23"
"1051","FR41",-0.449276540079954,14.0350173004278,"13-24","CT23"
"1052","FR41",0.710252000480813,15.7855876414175,"25-36","CT23"
"1053","FR41",6.44401964934217,28.1927089144749,"0-36","CT24"
"1054","FR41",6.17719778251609,17.697218223152,"0-12","CT24"
"1055","FR41",-0.31758189248046,14.1927014635975,"13-24","CT24"
"1056","FR41",0.584403759306545,16.7393108658526,"25-36","CT24"
"1057","FR41",3.21104380071497,25.8853365238669,"0-36","CT28"
"1058","FR41",5.43437536390485,16.0378417092884,"0-12","CT28"
"1059","FR41",-1.98131103862323,13.4429962502881,"13-24","CT28"
"1060","FR41",-0.242020524566645,15.2356205018499,"25-36","CT28"
"1061","FR41",6.30969821858162,26.0307321780845,"0-36","CT29"
"1062","FR41",6.10644788221971,16.0490034431116,"0-12","CT29"
"1063","FR41",-0.506791226336847,13.6990134813928,"13-24","CT29"
"1064","FR41",0.710041562698748,15.2435407909965,"25-36","CT29"
"1065","FR41",-1.11773082217406,12.7663487164346,"0-36","CT30"
"1066","FR41",3.25368166827798,8.69474762027733,"0-12","CT30"
"1067","FR41",-2.93773690296992,6.92277825015874,"13-24","CT30"
"1068","FR41",-1.43367558748211,6.28141422519016,"25-36","CT30"
"1069","FR41",6.38524123643193,29.5319758592452,"0-36","CT31"
"1070","FR41",6.04522329297139,17.9900798081092,"0-12","CT31"
"1071","FR41",-0.611001202057524,15.4481254854426,"13-24","CT31"
"1072","FR41",0.951019145518061,17.6025579287479,"25-36","CT31"
"1073","FR41",5.23445643213986,22.1535707243123,"0-36","CT32"
"1074","FR41",5.49288995771703,13.740642408199,"0-12","CT32"
"1075","FR41",-0.356003176000518,11.8656118415443,"13-24","CT32"
"1076","FR41",0.0975696504233543,12.6957747960853,"25-36","CT32"
"1077","FR41",6.66669248286653,26.0316530413369,"0-36","CT36"
"1078","FR41",6.33565761979577,16.1445634633308,"0-12","CT36"
"1079","FR41",-0.443514379338697,13.7402335254447,"13-24","CT36"
"1080","FR41",0.774549242409454,15.1064891126058,"25-36","CT36"
"1081","FR41",7.1510548836546,27.1444243766137,"0-36","CT37"
"1082","FR41",6.28016851433696,17.0393330503029,"0-12","CT37"
"1083","FR41",-0.357755351192929,14.1862701425939,"13-24","CT37"
"1084","FR41",1.22864172051057,15.6598417418538,"25-36","CT37"
"1085","FR41",2.12864966416761,28.2406539433024,"0-36","CT38"
"1086","FR41",4.09425795629118,16.8090118168501,"0-12","CT38"
"1087","FR41",-0.871558328368937,15.5840255161451,"13-24","CT38"
"1088","FR41",-1.09404996375463,16.4963573433196,"25-36","CT38"
"1089","FR41",5.54856055164672,25.2985119605373,"0-36","CT39"
"1090","FR41",5.39597859470025,15.7093601728158,"0-12","CT39"
"1091","FR41",-0.353875958262057,12.9882105048219,"13-24","CT39"
"1092","FR41",0.506457915208524,14.9845619976239,"25-36","CT39"
"1093","FR41",6.81081346940104,26.901944353093,"0-36","CT4"
"1094","FR41",6.21189329218872,16.8830733549044,"0-12","CT4"
"1095","FR41",-0.351723748170591,13.9609231155523,"13-24","CT4"
"1096","FR41",0.950643925382915,15.6131057074326,"25-36","CT4"
"1097","FR41",6.33042413047553,28.8239026928908,"0-36","CT42"
"1098","FR41",6.04819304566466,17.9290502859942,"0-12","CT42"
"1099","FR41",-0.455592421408121,15.0442289384268,"13-24","CT42"
"1100","FR41",0.73782350621899,16.8237242589069,"25-36","CT42"
"1101","FR41",6.95206295993756,25.0573982937748,"0-36","CT43"
"1102","FR41",6.32932495710867,15.5395761854197,"0-12","CT43"
"1103","FR41",-0.335316798749203,12.9420642745092,"13-24","CT43"
"1104","FR41",0.958054801578097,14.7951935960593,"25-36","CT43"
"1105","FR41",-9.63957861548284,22.3028048665003,"0-36","CT44"
"1106","FR41",-0.161532709913967,13.5005073508674,"0-12","CT44"
"1107","FR41",-4.91675463115939,11.6562942827619,"13-24","CT44"
"1108","FR41",-4.56129127440948,13.3896306810911,"25-36","CT44"
"1109","FR41",6.45210646639114,26.6203818742863,"0-36","CT47"
"1110","FR41",6.12214056500819,16.3328086655188,"0-12","CT47"
"1111","FR41",-0.469037239043405,13.9390039455547,"13-24","CT47"
"1112","FR41",0.79900314042635,15.734937598675,"25-36","CT47"
"1113","FR41",7.20654206682117,26.296665423418,"0-36","CT48"
"1114","FR41",6.42752433135192,16.3846952815428,"0-12","CT48"
"1115","FR41",-0.267618959663614,13.7367123210998,"13-24","CT48"
"1116","FR41",1.04663669513287,15.3087918376834,"25-36","CT48"
"1117","FR41",6.25278227008043,25.921556825629,"0-36","CT49"
"1118","FR41",6.0657892505313,15.9089854608934,"0-12","CT49"
"1119","FR41",-0.499044132999511,13.7173728025663,"13-24","CT49"
"1120","FR41",0.686037152548638,15.1876585840218,"25-36","CT49"
"1121","FR41",2.20136551753291,24.1786698556105,"0-36","CT5"
"1122","FR41",4.21332802463838,14.9804467640277,"0-12","CT5"
"1123","FR41",-2.18300926842439,12.5080661549782,"13-24","CT5"
"1124","FR41",0.171046761318916,14.2738422227313,"25-36","CT5"
"1125","FR41",7.59356930703524,27.9742109538012,"0-36","CT52"
"1126","FR41",6.57194647013787,17.2954399745999,"0-12","CT52"
"1127","FR41",-0.0447042582889121,14.6244221907016,"13-24","CT52"
"1128","FR41",1.06632709518629,16.4179934876616,"25-36","CT52"
"1129","FR41",6.36324583025798,26.2751119886851,"0-36","CT53"
"1130","FR41",6.14104443047458,16.3410509364739,"0-12","CT53"
"1131","FR41",-0.530006358418494,13.9072069697032,"13-24","CT53"
"1132","FR41",0.752207758201888,15.163810820877,"25-36","CT53"
"1133","FR41",6.52597806852578,25.7820553969752,"0-36","CT54"
"1134","FR41",6.14745612093148,16.2797660489623,"0-12","CT54"
"1135","FR41",-0.450329094055882,13.3250338377169,"13-24","CT54"
"1136","FR41",0.828851041650179,14.9039280428836,"25-36","CT54"
"1137","FR41",8.23965561841116,26.591048248472,"0-36","CT56"
"1138","FR41",6.82427409656106,16.6834553246293,"0-12","CT56"
"1139","FR41",0.0598828939478755,14.0718547787277,"13-24","CT56"
"1140","FR41",1.35549862790223,15.1897685456383,"25-36","CT56"
"1141","FR41",6.41112587392594,23.7184942479878,"0-36","CT57"
"1142","FR41",6.1385077917144,14.7894578875433,"0-12","CT57"
"1143","FR41",-0.512515040770499,12.3890524766388,"13-24","CT57"
"1144","FR41",0.785133122982042,13.7967490198055,"25-36","CT57"
"1145","FR41",8.0173687555167,26.831857645145,"0-36","CT58"
"1146","FR41",6.78782589651782,16.8334339909059,"0-12","CT58"
"1147","FR41",-0.10310283079089,13.8981220950966,"13-24","CT58"
"1148","FR41",1.33264568978977,15.6021244384515,"25-36","CT58"
"1149","FR41",7.62802432792019,25.6337984212753,"0-36","CT59"
"1150","FR41",6.62827148184678,15.8266321236305,"0-12","CT59"
"1151","FR41",-0.223708994536908,13.4725996882908,"13-24","CT59"
"1152","FR41",1.22346184061032,15.0032794670002,"25-36","CT59"
"1153","FR41",5.67036016023601,25.0404303797658,"0-36","CT6"
"1154","FR41",5.75391372758556,15.4633189653337,"0-12","CT6"
"1155","FR41",-0.627607182005057,13.3181927926933,"13-24","CT6"
"1156","FR41",0.544053614655504,14.5098125734588,"25-36","CT6"
"1157","FR41",6.61948644197647,25.7588860846494,"0-36","CT60"
"1158","FR41",6.19709971106303,15.7697453945827,"0-12","CT60"
"1159","FR41",-0.394913301010553,13.6425710980837,"13-24","CT60"
"1160","FR41",0.81730003192399,15.1233460697598,"25-36","CT60"
"1161","FR41",6.74195602341996,27.9493368745654,"0-36","CT61"
"1162","FR41",6.25952006309851,17.2406948825541,"0-12","CT61"
"1163","FR41",-0.449126386536144,14.5575413463214,"13-24","CT61"
"1164","FR41",0.931562346857597,16.4924789417709,"25-36","CT61"
"1165","FR41",6.3177167532164,26.133102403155,"0-36","CT9"
"1166","FR41",6.1784101910822,16.3240137688954,"0-12","CT9"
"1167","FR41",-0.483861962515782,13.521174018869,"13-24","CT9"
"1168","FR41",0.623168524649987,15.2854005128475,"25-36","CT9"
"1169","FR21",26.0152810439611,17.140116490084,"0-36","CT1"
"1170","FR21",2.77491082841967,12.2054766310681,"0-12","CT1"
"1171","FR21",13.8829165353766,10.347840833651,"13-24","CT1"
"1172","FR21",9.35745368016482,6.14264792931569,"25-36","CT1"
"1173","FR21",27.4644561055405,17.2362463738881,"0-36","CT12"
"1174","FR21",3.32535096975002,12.3966374758829,"0-12","CT12"
"1175","FR21",14.4264797620835,10.2851652653132,"13-24","CT12"
"1176","FR21",9.71262537370695,6.13408051936876,"25-36","CT12"
"1177","FR21",22.7585707959279,17.6173166038755,"0-36","CT13"
"1178","FR21",1.19034741637347,12.5521624726891,"0-12","CT13"
"1179","FR21",11.8151765659577,10.6064956272333,"13-24","CT13"
"1180","FR21",9.75304681359681,6.34943399760039,"25-36","CT13"
"1181","FR21",28.0724607625415,11.6691409737234,"0-36","CT16"
"1182","FR21",4.83694811224971,7.14900872104284,"0-12","CT16"
"1183","FR21",14.132299361824,7.04471973928395,"13-24","CT16"
"1184","FR21",9.10321328846773,5.95251620460001,"25-36","CT16"
"1185","FR21",26.5327021462988,17.3088562673026,"0-36","CT19"
"1186","FR21",3.22586975399295,12.3943861140695,"0-12","CT19"
"1187","FR21",13.9902284139931,10.3926617912626,"13-24","CT19"
"1188","FR21",9.31660397831275,6.16184055538057,"25-36","CT19"
"1189","FR21",26.3804991647501,17.3477740650116,"0-36","CT2"
"1190","FR21",3.11380975688721,12.4494064362539,"0-12","CT2"
"1191","FR21",13.935757561529,10.4291870252999,"13-24","CT2"
"1192","FR21",9.33093184633389,6.09832783531409,"25-36","CT2"
"1193","FR21",26.8424096732101,18.5642177640485,"0-36","CT20"
"1194","FR21",3.22095538263471,13.4767512068607,"0-12","CT20"
"1195","FR21",14.117669640582,11.0583528114679,"13-24","CT20"
"1196","FR21",9.5037846499934,6.38123743458067,"25-36","CT20"
"1197","FR21",25.3071719452129,16.8242581406126,"0-36","CT21"
"1198","FR21",2.64046795983073,11.9457419346198,"0-12","CT21"
"1199","FR21",13.5216324364461,10.1453800836278,"13-24","CT21"
"1200","FR21",9.14507154893606,6.11769356638291,"25-36","CT21"
"1201","FR21",29.5606755597218,16.6582574499274,"0-36","CT22"
"1202","FR21",4.23018816431598,12.0111652579903,"0-12","CT22"
"1203","FR21",15.4120933546897,9.88494045626159,"13-24","CT22"
"1204","FR21",9.91839404071614,5.95964785784127,"25-36","CT22"
"1205","FR21",26.4668627417518,17.8942867264371,"0-36","CT23"
"1206","FR21",3.0914994891318,12.9103698255092,"0-12","CT23"
"1207","FR21",14.0162521500397,10.7333079858901,"13-24","CT23"
"1208","FR21",9.35911110258032,6.19063390102774,"25-36","CT23"
"1209","FR21",26.358511224473,18.4272630356253,"0-36","CT28"
"1210","FR21",4.19984429090094,13.3509808203801,"0-12","CT28"
"1211","FR21",13.5278862554789,11.0596876517006,"13-24","CT28"
"1212","FR21",8.63078067809317,6.24488936369465,"25-36","CT28"
"1213","FR21",26.5583285482215,17.7373250955754,"0-36","CT29"
"1214","FR21",3.24360218286036,12.8455216179625,"0-12","CT29"
"1215","FR21",13.9295616383894,10.5777063361764,"13-24","CT29"
"1216","FR21",9.38516472697179,6.14144971274713,"25-36","CT29"
"1217","FR21",26.8207364386904,16.32759844871,"0-36","CT31"
"1218","FR21",3.3182188190773,11.5514216490478,"0-12","CT31"
"1219","FR21",14.0837807103042,9.86728659799621,"13-24","CT31"
"1220","FR21",9.4187369093089,5.98262351993085,"25-36","CT31"
"1221","FR21",24.6554388620338,17.9308065560376,"0-36","CT32"
"1222","FR21",2.41439202378804,13.1585389224457,"0-12","CT32"
"1223","FR21",12.8001790813368,10.4423008764985,"13-24","CT32"
"1224","FR21",9.44086775690894,6.27096719662931,"25-36","CT32"
"1225","FR21",26.6249319194865,18.8437287628976,"0-36","CT36"
"1226","FR21",3.12657604572945,13.599390117276,"0-12","CT36"
"1227","FR21",14.1191401787478,11.31485166301,"13-24","CT36"
"1228","FR21",9.37921569500926,6.4897483750812,"25-36","CT36"
"1229","FR21",27.4513592374624,17.4986745747883,"0-36","CT37"
"1230","FR21",3.55895721897237,12.6983283218879,"0-12","CT37"
"1231","FR21",14.3069696303149,10.4312844647509,"13-24","CT37"
"1232","FR21",9.58543238817506,6.01201913830353,"25-36","CT37"
"1233","FR21",23.9106562621005,17.0046290414628,"0-36","CT38"
"1234","FR21",3.08880979958354,12.3327084898001,"0-12","CT38"
"1235","FR21",11.2178143044171,10.1584366646699,"13-24","CT38"
"1236","FR21",9.60403215809989,5.81961121323935,"25-36","CT38"
"1237","FR21",24.8475106073932,17.5433859946019,"0-36","CT39"
"1238","FR21",2.6446549225266,12.7078629593574,"0-12","CT39"
"1239","FR21",12.9855850960787,10.5016690182458,"13-24","CT39"
"1240","FR21",9.2172705887879,5.99962990466907,"25-36","CT39"
"1241","FR21",27.8705141718893,15.1880455626355,"0-36","CT4"
"1242","FR21",3.47776893122262,10.8071740969974,"0-12","CT4"
"1243","FR21",14.3442528161268,9.20500923136953,"13-24","CT4"
"1244","FR21",10.0484924245399,5.39902964432326,"25-36","CT4"
"1245","FR21",26.4989467626245,16.9924608941271,"0-36","CT42"
"1246","FR21",3.19415298075743,12.1493691551514,"0-12","CT42"
"1247","FR21",13.9013652403848,10.1954339616679,"13-24","CT42"
"1248","FR21",9.40342854148221,6.09833442044312,"25-36","CT42"
"1249","FR21",26.9165169179282,17.6056612249353,"0-36","CT43"
"1250","FR21",3.31899215745706,12.6347355826891,"0-12","CT43"
"1251","FR21",14.2545934443369,10.5285418649313,"13-24","CT43"
"1252","FR21",9.34293131613422,6.28271996201572,"25-36","CT43"
"1253","FR21",20.6708277123978,19.0906209043276,"0-36","CT44"
"1254","FR21",2.56924324213258,13.7543822110792,"0-12","CT44"
"1255","FR21",11.2233937509316,11.5710794143113,"13-24","CT44"
"1256","FR21",6.87819071933365,6.43264313420208,"25-36","CT44"
"1257","FR21",26.7927762786889,17.5952949368253,"0-36","CT47"
"1258","FR21",3.23942311679609,12.6390457707082,"0-12","CT47"
"1259","FR21",14.082756608553,10.5760157875136,"13-24","CT47"
"1260","FR21",9.47059655333983,6.16415573960267,"25-36","CT47"
"1261","FR21",26.9786837251801,18.1906340718637,"0-36","CT48"
"1262","FR21",3.31787127219525,13.1836637476448,"0-12","CT48"
"1263","FR21",14.2820508943109,10.8522596977046,"13-24","CT48"
"1264","FR21",9.37876155867401,6.2704575254969,"25-36","CT48"
"1265","FR21",27.7272892510043,18.220636735673,"0-36","CT49"
"1266","FR21",3.71551261303421,13.1284650064111,"0-12","CT49"
"1267","FR21",14.4111580179412,10.9376755120117,"13-24","CT49"
"1268","FR21",9.60061862002892,6.32473430451704,"25-36","CT49"
"1269","FR21",26.3725101345403,17.4402309412123,"0-36","CT5"
"1270","FR21",3.76928822674783,12.533870310459,"0-12","CT5"
"1271","FR21",13.8272759654134,10.491860699881,"13-24","CT5"
"1272","FR21",8.7759459423791,6.08149729735243,"25-36","CT5"
"1273","FR21",29.023401200372,17.2870291452829,"0-36","CT52"
"1274","FR21",4.27967495303459,12.4360946421181,"0-12","CT52"
"1275","FR21",14.8908594992603,10.3187578337136,"13-24","CT52"
"1276","FR21",9.85286674807704,6.14069731311656,"25-36","CT52"
"1277","FR21",26.5683204074389,17.7568332730556,"0-36","CT53"
"1278","FR21",3.17613763308672,12.8294582935215,"0-12","CT53"
"1279","FR21",13.9957070866842,10.5934635082382,"13-24","CT53"
"1280","FR21",9.39647568766797,6.20392284619268,"25-36","CT53"
"1281","FR21",26.6050177040155,16.7148208335374,"0-36","CT54"
"1282","FR21",3.12911503713332,11.9072404683573,"0-12","CT54"
"1283","FR21",14.0293525430295,9.94978749393897,"13-24","CT54"
"1284","FR21",9.44655012385267,6.2132591086664,"25-36","CT54"
"1285","FR21",27.5022980000594,16.5314155040947,"0-36","CT56"
"1286","FR21",3.51255510788101,11.8269448675678,"0-12","CT56"
"1287","FR21",14.3879873879237,9.90677172500335,"13-24","CT56"
"1288","FR21",9.60175550425469,5.9385981222178,"25-36","CT56"
"1289","FR21",26.6461389484156,17.9566093565108,"0-36","CT57"
"1290","FR21",3.2086235227977,12.9808556896815,"0-12","CT57"
"1291","FR21",14.0280149209718,10.7182051398791,"13-24","CT57"
"1292","FR21",9.40950050464615,6.24958268410475,"25-36","CT57"
"1293","FR21",28.4991756147707,18.6473808550237,"0-36","CT58"
"1294","FR21",3.98413000393645,13.4710809495236,"0-12","CT58"
"1295","FR21",14.7223431066456,11.1836747056674,"13-24","CT58"
"1296","FR21",9.79270250418859,6.41718091388275,"25-36","CT58"
"1297","FR21",26.8787844891077,16.3615089002279,"0-36","CT59"
"1298","FR21",3.02161612334014,11.7240801006017,"0-12","CT59"
"1299","FR21",14.2962046229993,9.78158826988799,"13-24","CT59"
"1300","FR21",9.56096374276828,5.87923891377984,"25-36","CT59"
"1301","FR21",27.0011583950867,16.8078343980022,"0-36","CT6"
"1302","FR21",3.53129312550532,11.9880798950165,"0-12","CT6"
"1303","FR21",14.0867312422414,10.0864095269599,"13-24","CT6"
"1304","FR21",9.38313402734003,6.08716522166249,"25-36","CT6"
"1305","FR21",26.6892328637127,18.1580786861894,"0-36","CT60"
"1306","FR21",3.21636792325383,13.0825116180163,"0-12","CT60"
"1307","FR21",14.0131195744689,10.8888302030759,"13-24","CT60"
"1308","FR21",9.45974536598997,6.32432511394662,"25-36","CT60"
"1309","FR21",27.2545667000919,17.2919585425564,"0-36","CT61"
"1310","FR21",3.58521382468547,12.3848478322311,"0-12","CT61"
"1311","FR21",14.2513983155868,10.4090853327895,"13-24","CT61"
"1312","FR21",9.4179545598196,6.10559718165847,"25-36","CT61"
"1313","FR21",27.2787079949146,16.2328978890563,"0-36","CT9"
